X,Y,Z
165.222637,178.487871,32.220879
163.974648,178.885859,32.276885
162.855488,179.269102,32.327869
161.547715,179.670977,32.385532
160.187383,180.100566,32.442639
158.955664,180.488242,32.494316
157.895264,180.821992,32.538811
156.797061,181.160566,32.584810
155.815313,181.506309,32.626296
154.640791,181.833047,32.673809
153.279326,182.305469,32.729907
152.274609,182.611504,32.770845
151.256582,182.943750,32.812556
150.168975,183.266895,32.855686
148.992842,183.670137,32.900762
147.794316,184.049102,32.946382
146.712998,184.372656,32.987405
145.391279,184.820352,33.037935
144.411543,185.113516,33.075366
143.466934,185.448301,33.111755
142.350820,185.769648,33.154302
141.324268,186.135195,33.193848
140.064414,186.534199,33.242122
138.708867,186.967695,33.293972
137.494004,187.338145,33.337756
136.502979,187.671270,33.375801
135.415762,187.983965,33.415405
134.318174,188.345039,33.451877
133.312227,188.672832,33.485425
132.343184,188.987930,33.517761
131.208730,189.356523,33.555310
130.049854,189.709473,33.594448
128.925391,190.083730,33.631333
127.935020,190.402500,33.664197
126.919756,190.724023,33.696328
125.955205,191.022617,33.726528
124.661816,191.437930,33.766418
123.561855,191.755781,33.801780
122.381123,192.171543,33.833928
121.147412,192.524824,33.870430
120.184639,192.841602,33.897339
119.167998,193.175703,33.925706
118.070586,193.528301,33.953765
116.917197,193.875957,33.984214
115.759785,194.272051,34.011826
114.532666,194.622168,34.046765
113.256152,195.045273,34.082878
112.243848,195.348926,34.113174
111.261689,195.695273,34.140205
110.149805,196.053750,34.171096
109.131455,196.367070,34.199719
108.062178,196.719785,34.228667
107.074590,197.053340,34.254714
106.101934,197.383398,34.279771
105.136855,197.692168,34.305129
104.144463,198.094141,34.329734
102.342598,198.605332,34.377900
101.362744,198.976738,34.403291
100.419580,199.315566,34.427632
99.392881,199.705176,34.453003
98.405527,200.065117,34.477517
97.421123,200.421270,34.500801
96.310645,200.834238,34.527371
95.350332,201.208262,34.550247
94.282334,201.640176,34.575820
93.204834,202.030586,34.602812
92.157881,202.497148,34.627656
91.198857,202.861875,34.650859
90.162100,203.309648,34.675212
89.176221,203.738066,34.697881
88.246904,204.159668,34.718215
87.304404,204.615098,34.738450
86.382871,205.038809,34.758320
85.387256,205.532344,34.778909
84.260244,206.083789,34.802312
83.364053,206.533496,34.821140
82.419062,207.004707,34.841226
81.400986,207.493184,34.863164
80.433037,208.045859,34.881448
79.546816,208.524629,34.899148
