s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1914.947095,-213.288615,317.789212,26.349457,4.385874,0.000089,0.000000,-0.000002,0.000038,0.000000,-6.623420,6.552427,0.000000,0.000038,-0.000002
1917.944401,-214.249992,314.950271,26.350241,4.385867,0.000230,0.000000,-0.000002,0.000040,0.000000,-6.612361,6.555059,0.000000,0.000040,-0.000002
1920.941709,-215.211389,312.111333,26.350836,4.385861,0.000329,0.000000,-0.000002,0.000027,0.000000,-6.599808,6.556295,0.000000,0.000027,-0.000002
1923.939018,-216.172802,309.272400,26.352211,4.385856,0.000391,0.000000,-0.000002,0.000013,0.000000,-6.586539,6.556792,0.000000,0.000013,-0.000002
1926.936329,-217.134230,306.433470,26.353178,4.385851,0.000409,0.000000,-0.000001,0.000035,0.000000,-6.572908,6.556053,0.000000,0.000035,-0.000001
1929.933641,-218.095671,303.594543,26.354663,4.385847,0.000597,0.000000,-0.000001,0.000014,0.000000,-6.559300,6.556197,0.000000,0.000014,-0.000001
1932.930954,-219.057121,300.755618,26.356759,4.385844,0.000495,0.000000,-0.000001,-0.000039,0.000000,-6.546005,6.555076,0.000000,-0.000039,-0.000001
1935.928267,-220.018580,297.916695,26.357630,4.385842,0.000366,0.000000,-0.000001,0.000106,0.000000,-6.532425,6.555163,0.000000,0.000106,-0.000001
1938.925581,-220.980044,295.077773,26.358955,4.385840,0.001130,0.000000,-0.000000,0.000185,0.000000,-6.520801,6.554320,0.000000,0.000185,-0.000000
1941.922895,-221.941511,292.238852,26.364402,4.385840,0.001478,0.000000,-0.000000,-0.000105,0.000000,-6.512668,6.554120,0.000000,-0.000105,-0.000000
1944.920209,-222.902980,289.399931,26.367815,4.385840,0.000502,0.000000,0.000000,-0.000263,0.000000,-6.513545,6.554302,0.000000,-0.000263,0.000000
1947.917523,-223.864447,286.561011,26.367413,4.385841,-0.000096,0.000000,0.000000,-0.000062,0.000000,-6.528852,6.555068,0.000000,-0.000062,0.000000
