s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-104.462612,50.178107,-3.333915,3.137998,-0.001246,0.010552,0.000104,-0.000159,-0.000086,-1.498742,9.265849,-0.000086,-0.000158,0.000106
1.999811,-106.462408,50.185085,-3.331113,3.138209,-0.001552,0.010323,0.000106,-0.000147,-0.000143,-1.511915,9.251848,-0.000143,-0.000146,0.000108
3.999622,-108.462206,50.191639,-3.327725,3.138423,-0.001830,0.009985,0.000108,-0.000130,-0.000195,-1.526116,9.237377,-0.000194,-0.000129,0.000109
5.999433,-110.462003,50.197760,-3.323820,3.138641,-0.002069,0.009550,0.000110,-0.000109,-0.000240,-1.540937,9.222188,-0.000240,-0.000108,0.000111
7.999244,-112.461802,50.203443,-3.319478,3.138862,-0.002265,0.009032,0.000111,-0.000087,-0.000279,-1.556681,9.206638,-0.000279,-0.000086,0.000112
9.999055,-114.461600,50.208682,-3.314791,3.139085,-0.002415,0.008442,0.000112,-0.000063,-0.000311,-1.573337,9.191019,-0.000310,-0.000062,0.000113
11.998866,-116.461399,50.213472,-3.309852,3.139310,-0.002517,0.007796,0.000113,-0.000039,-0.000336,-1.591038,9.174758,-0.000335,-0.000038,0.000113
13.998677,-118.461199,50.217812,-3.304755,3.139535,-0.002573,0.007106,0.000113,-0.000017,-0.000354,-1.609482,9.158607,-0.000354,-0.000016,0.000113
15.998487,-120.460999,50.221700,-3.299588,3.139761,-0.002588,0.006386,0.000113,0.000003,-0.000366,-1.628351,9.141743,-0.000366,0.000003,0.000113
17.998298,-122.460801,50.225138,-3.294429,3.139986,-0.002566,0.005649,0.000112,0.000020,-0.000371,-1.647697,9.124955,-0.000371,0.000020,0.000112
19.998109,-124.460603,50.228129,-3.289346,3.140208,-0.002513,0.004910,0.000110,0.000033,-0.000368,-1.667486,9.108658,-0.000368,0.000034,0.000110
21.997920,-126.460406,50.230678,-3.284393,3.140427,-0.002437,0.004183,0.000108,0.000043,-0.000358,-1.687717,9.092762,-0.000358,0.000043,0.000108
23.997731,-128.460210,50.232795,-3.279609,3.140641,-0.002346,0.003485,0.000106,0.000048,-0.000340,-1.708067,9.077558,-0.000340,0.000049,0.000106
25.997542,-130.460015,50.234489,-3.275016,3.140849,-0.002248,0.002831,0.000102,0.000050,-0.000315,-1.728223,9.063193,-0.000314,0.000050,0.000102
27.997353,-132.459821,50.235774,-3.270617,3.141050,-0.002152,0.002233,0.000098,0.000046,-0.000283,-1.748360,9.048885,-0.000282,0.000046,0.000098
29.997164,-134.459627,50.236666,-3.266401,3.141242,-0.002067,0.001706,0.000094,0.000039,-0.000245,-1.768286,9.034691,-0.000245,0.000039,0.000094
31.996975,-136.459434,50.237184,-3.262337,3.141424,-0.002001,0.001259,0.000089,0.000027,-0.000202,-1.787772,9.021630,-0.000201,0.000027,0.000088
33.996786,-138.459241,50.237348,-3.258378,3.141595,-0.001963,0.000905,0.000083,0.000011,-0.000153,-1.807656,9.008979,-0.000153,0.000012,0.000083
35.996597,-140.459048,50.237181,-3.254462,3.141754,-0.001959,0.000653,0.000076,-0.000007,-0.000099,-1.827378,8.996799,-0.000099,-0.000007,0.000076
37.996408,-142.458855,50.236711,-3.250516,3.141899,-0.001995,0.000513,0.000069,-0.000029,-0.000042,-1.846554,8.985588,-0.000041,-0.000029,0.000069
39.996219,-144.458662,50.235964,-3.246453,3.142030,-0.002076,0.000488,0.000062,-0.000053,0.000017,-1.865581,8.973559,0.000017,-0.000053,0.000062
41.996030,-146.458468,50.234971,-3.242179,3.142146,-0.002207,0.000578,0.000054,-0.000078,0.000074,-1.884315,8.961614,0.000074,-0.000078,0.000054
43.995841,-148.458273,50.233764,-3.237593,3.142244,-0.002388,0.000779,0.000045,-0.000104,0.000127,-1.902516,8.950635,0.000127,-0.000104,0.000045
45.995651,-150.458077,50.232377,-3.232592,3.142326,-0.002622,0.001079,0.000036,-0.000130,0.000174,-1.920326,8.940447,0.000174,-0.000130,0.000036
47.995462,-152.457880,50.230845,-3.227071,3.142389,-0.002908,0.001470,0.000027,-0.000156,0.000216,-1.938130,8.931608,0.000216,-0.000156,0.000027
49.995273,-154.457681,50.229205,-3.220927,3.142433,-0.003246,0.001938,0.000017,-0.000182,0.000252,-1.955122,8.923033,0.000252,-0.000182,0.000018
51.995084,-156.457479,50.227496,-3.214056,3.142458,-0.003634,0.002472,0.000008,-0.000207,0.000282,-1.971533,8.913948,0.000282,-0.000207,0.000008
53.994895,-158.457274,50.225757,-3.206359,3.142463,-0.004072,0.003060,-0.000003,-0.000231,0.000305,-1.987516,8.904970,0.000305,-0.000231,-0.000002
55.994706,-160.457066,50.224029,-3.197738,3.142448,-0.004558,0.003686,-0.000013,-0.000255,0.000322,-2.002791,8.896443,0.000322,-0.000255,-0.000012
57.994517,-162.456853,50.222352,-3.188099,3.142411,-0.005090,0.004339,-0.000023,-0.000278,0.000331,-2.017340,8.889063,0.000331,-0.000278,-0.000022
59.994328,-164.456634,50.220768,-3.177347,3.142354,-0.005670,0.005003,-0.000034,-0.000301,0.000334,-2.031242,8.882368,0.000333,-0.000301,-0.000032
61.994139,-166.456409,50.219319,-3.165393,3.142277,-0.006294,0.005667,-0.000044,-0.000323,0.000330,-2.044209,8.876270,0.000330,-0.000324,-0.000042
63.993950,-168.456176,50.218047,-3.152146,3.142178,-0.006961,0.006319,-0.000055,-0.000344,0.000322,-2.057124,8.870118,0.000321,-0.000345,-0.000053
65.993761,-170.455933,50.216993,-3.137523,3.142058,-0.007669,0.006950,-0.000065,-0.000364,0.000308,-2.069655,8.863964,0.000308,-0.000364,-0.000063
67.993572,-172.455679,50.216200,-3.121449,3.141917,-0.008412,0.007549,-0.000075,-0.000380,0.000291,-2.080897,8.857317,0.000290,-0.000380,-0.000073
69.993383,-174.455412,50.215708,-3.103858,3.141756,-0.009184,0.008108,-0.000086,-0.000392,0.000269,-2.092884,8.850072,0.000268,-0.000392,-0.000082
71.993194,-176.455132,50.215558,-3.084706,3.141576,-0.009973,0.008620,-0.000095,-0.000398,0.000243,-2.103419,8.841960,0.000242,-0.000398,-0.000092
73.993005,-178.454835,50.215789,-3.063969,3.141375,-0.010766,0.009075,-0.000105,-0.000396,0.000213,-2.110779,8.833290,0.000212,-0.000397,-0.000101
75.992815,-180.454521,50.216440,-3.041655,3.141156,-0.011548,0.009468,-0.000114,-0.000386,0.000180,-2.114447,8.824694,0.000179,-0.000387,-0.000111
77.992626,-182.454190,50.217548,-3.017805,3.140919,-0.012298,0.009792,-0.000123,-0.000365,0.000144,-2.114319,8.816070,0.000143,-0.000367,-0.000119
79.992437,-184.453840,50.219147,-2.992500,3.140664,-0.012999,0.010042,-0.000132,-0.000335,0.000106,-2.110652,8.807376,0.000104,-0.000337,-0.000128
81.992248,-186.453472,50.221272,-2.965861,3.140393,-0.013630,0.010214,-0.000139,-0.000296,0.000066,-2.105061,8.799226,0.000065,-0.000297,-0.000136
83.992059,-188.453088,50.223953,-2.938045,3.140107,-0.014174,0.010308,-0.000147,-0.000248,0.000028,-2.098904,8.791408,0.000026,-0.000250,-0.000144
85.991870,-190.452688,50.227222,-2.909239,3.139807,-0.014618,0.010329,-0.000154,-0.000196,-0.000007,-2.092433,8.783780,-0.000009,-0.000197,-0.000152
87.991681,-192.452277,50.231104,-2.879650,3.139494,-0.014956,0.010292,-0.000160,-0.000142,-0.000031,-2.086685,8.776608,-0.000033,-0.000144,-0.000158
89.991492,-194.451855,50.235624,-2.849492,3.139169,-0.015189,0.010224,-0.000165,-0.000091,-0.000038,-2.083050,8.769624,-0.000040,-0.000093,-0.000164
91.991303,-196.451426,50.240805,-2.818965,3.138834,-0.015327,0.010162,-0.000170,-0.000047,-0.000024,-2.080502,8.762914,-0.000026,-0.000049,-0.000169
93.991114,-198.450993,50.246663,-2.788241,3.138490,-0.015390,0.010153,-0.000174,-0.000015,0.000015,-2.074973,8.756854,0.000012,-0.000017,-0.000174
95.990925,-200.450556,50.253216,-2.757446,3.138140,-0.015404,0.010241,-0.000177,0.000002,0.000073,-2.069596,8.751353,0.000071,-0.000000,-0.000177
97.990736,-202.450116,50.260477,-2.726646,3.137783,-0.015400,0.010460,-0.000179,0.000002,0.000145,-2.069912,8.746467,0.000142,-0.000000,-0.000179
99.990547,-204.449674,50.268453,-2.695842,3.137424,-0.015413,0.010821,-0.000181,-0.000015,0.000217,-2.078000,8.741900,0.000214,-0.000017,-0.000180
101.990358,-206.449228,50.277151,-2.664970,3.137062,-0.015473,0.011312,-0.000181,-0.000046,0.000275,-2.093203,8.738358,0.000272,-0.000048,-0.000181
103.990169,-208.448775,50.286573,-2.633908,3.136699,-0.015607,0.011895,-0.000181,-0.000088,0.000308,-2.111796,8.735314,0.000306,-0.000090,-0.000180
105.989979,-210.448313,50.296719,-2.602491,3.136338,-0.015830,0.012514,-0.000180,-0.000136,0.000311,-2.131941,8.732731,0.000308,-0.000138,-0.000178
107.989790,-212.447839,50.307584,-2.570531,3.135980,-0.016149,0.013107,-0.000178,-0.000183,0.000282,-2.149368,8.730585,0.000279,-0.000186,-0.000176
109.989601,-214.447350,50.319161,-2.537842,3.135626,-0.016558,0.013619,-0.000176,-0.000226,0.000229,-2.159289,8.729170,0.000226,-0.000228,-0.000172
111.989412,-216.446841,50.331440,-2.504257,3.135278,-0.017042,0.014010,-0.000172,-0.000258,0.000162,-2.154344,8.728682,0.000159,-0.000260,-0.000169
113.989223,-218.446310,50.344407,-2.469649,3.134938,-0.017577,0.014265,-0.000168,-0.000277,0.000093,-2.136948,8.728917,0.000090,-0.000280,-0.000164
115.989034,-220.445756,50.358048,-2.433942,3.134605,-0.018136,0.014388,-0.000164,-0.000282,0.000031,-2.116913,8.729790,0.000028,-0.000284,-0.000160
117.988845,-222.445177,50.372344,-2.397118,3.134282,-0.018691,0.014402,-0.000159,-0.000272,-0.000018,-2.104212,8.730978,-0.000021,-0.000275,-0.000156
119.988656,-224.444572,50.387278,-2.359212,3.133967,-0.019214,0.014332,-0.000155,-0.000251,-0.000051,-2.099388,8.732102,-0.000054,-0.000253,-0.000151
121.988467,-226.443944,50.402830,-2.320311,3.133663,-0.019683,0.014210,-0.000150,-0.000219,-0.000071,-2.097543,8.734177,-0.000074,-0.000221,-0.000147
123.988278,-228.443295,50.418980,-2.280537,3.133368,-0.020084,0.014058,-0.000145,-0.000181,-0.000080,-2.095160,8.736868,-0.000083,-0.000183,-0.000143
125.988089,-230.442625,50.435712,-2.240041,3.133082,-0.020406,0.013896,-0.000141,-0.000141,-0.000082,-2.092184,8.740820,-0.000085,-0.000143,-0.000139
127.987900,-232.441940,50.453008,-2.198981,3.132803,-0.020648,0.013735,-0.000138,-0.000101,-0.000079,-2.091835,8.745168,-0.000082,-0.000103,-0.000136
129.987711,-234.441241,50.470854,-2.157515,3.132531,-0.020813,0.013584,-0.000135,-0.000064,-0.000073,-2.092010,8.749404,-0.000076,-0.000066,-0.000134
131.987522,-236.440532,50.489242,-2.115788,3.132262,-0.020910,0.013445,-0.000134,-0.000033,-0.000066,-2.092730,8.753633,-0.000069,-0.000035,-0.000133
133.987333,-238.439815,50.508165,-2.073924,3.131994,-0.020953,0.013320,-0.000134,-0.000009,-0.000058,-2.094570,8.758632,-0.000061,-0.000011,-0.000134
135.987143,-240.439092,50.527627,-2.032018,3.131723,-0.020955,0.013211,-0.000137,0.000007,-0.000051,-2.096045,8.765102,-0.000054,0.000006,-0.000137
137.986954,-242.438365,50.547636,-1.990137,3.131445,-0.020931,0.013115,-0.000141,0.000017,-0.000045,-2.097364,8.772959,-0.000048,0.000015,-0.000141
139.986765,-244.437632,50.568210,-1.948317,3.131156,-0.020895,0.013029,-0.000148,0.000019,-0.000041,-2.099117,8.781649,-0.000044,0.000017,-0.000148
141.986576,-246.436895,50.589379,-1.906568,3.130850,-0.020862,0.012948,-0.000158,0.000015,-0.000039,-2.100682,8.790189,-0.000043,0.000013,-0.000158
143.986387,-248.436153,50.611182,-1.864875,3.130521,-0.020841,0.012869,-0.000171,0.000006,-0.000040,-2.102143,8.799176,-0.000044,0.000004,-0.000171
145.986198,-250.435403,50.633672,-1.823204,3.130162,-0.020841,0.012783,-0.000188,-0.000006,-0.000045,-2.104898,8.808868,-0.000049,-0.000008,-0.000188
147.986009,-252.434644,50.656914,-1.781508,3.129766,-0.020867,0.012686,-0.000208,-0.000020,-0.000052,-2.108505,8.819284,-0.000057,-0.000023,-0.000208
149.985820,-254.433874,50.680991,-1.739730,3.129326,-0.020923,0.012570,-0.000232,-0.000035,-0.000063,-2.112653,8.831277,-0.000068,-0.000038,-0.000232
151.985631,-256.433089,50.705999,-1.697812,3.128834,-0.021007,0.012429,-0.000260,-0.000050,-0.000078,-2.116895,8.844046,-0.000083,-0.000053,-0.000259
153.985442,-258.432286,50.732049,-1.655696,3.128282,-0.021120,0.012256,-0.000292,-0.000063,-0.000096,-2.119021,8.857620,-0.000102,-0.000066,-0.000291
155.985253,-260.431463,50.759270,-1.613330,3.127661,-0.021257,0.012044,-0.000328,-0.000074,-0.000117,-2.119317,8.872149,-0.000124,-0.000078,-0.000327
157.985064,-262.430615,50.787806,-1.570672,3.126964,-0.021412,0.011787,-0.000368,-0.000082,-0.000140,-2.119256,8.887244,-0.000148,-0.000086,-0.000367
159.984875,-264.429739,50.817817,-1.527688,3.126184,-0.021581,0.011483,-0.000412,-0.000087,-0.000164,-2.120597,8.903351,-0.000173,-0.000092,-0.000411
161.984686,-266.428830,50.849476,-1.484359,3.125314,-0.021756,0.011130,-0.000458,-0.000088,-0.000189,-2.122602,8.920273,-0.000199,-0.000093,-0.000457
163.984497,-268.427883,50.882970,-1.440679,3.124348,-0.021931,0.010730,-0.000508,-0.000087,-0.000212,-2.121900,8.937416,-0.000223,-0.000092,-0.000507
165.984307,-270.426894,50.918494,-1.396654,3.123282,-0.022099,0.010285,-0.000559,-0.000082,-0.000233,-2.115583,8.955918,-0.000245,-0.000087,-0.000558
167.984118,-272.425856,50.956254,-1.352305,3.122112,-0.022255,0.009800,-0.000611,-0.000074,-0.000253,-2.103383,8.974913,-0.000266,-0.000080,-0.000610
169.983929,-274.424764,50.996455,-1.307662,3.120838,-0.022393,0.009277,-0.000663,-0.000064,-0.000270,-2.087076,8.994064,-0.000285,-0.000070,-0.000662
171.983740,-276.423612,51.039304,-1.262765,3.119462,-0.022508,0.008721,-0.000713,-0.000052,-0.000286,-2.068865,9.014853,-0.000302,-0.000058,-0.000713
173.983551,-278.422391,51.085003,-1.217662,3.117989,-0.022598,0.008134,-0.000761,-0.000038,-0.000300,-2.048923,9.036678,-0.000317,-0.000044,-0.000760
175.983362,-280.421096,51.133739,-1.172408,3.116425,-0.022660,0.007522,-0.000803,-0.000024,-0.000312,-2.025247,9.059815,-0.000330,-0.000030,-0.000803
177.983173,-282.419718,51.185681,-1.127058,3.114783,-0.022693,0.006889,-0.000839,-0.000010,-0.000321,-1.999222,9.085493,-0.000340,-0.000016,-0.000839
179.982984,-284.418248,51.240970,-1.081669,3.113078,-0.022700,0.006240,-0.000866,0.000003,-0.000328,-1.969632,9.113782,-0.000348,-0.000002,-0.000866
181.982795,-286.416681,51.299712,-1.036293,3.111332,-0.022681,0.005578,-0.000881,0.000015,-0.000333,-1.934974,9.143670,-0.000353,0.000010,-0.000881
183.982606,-288.415009,51.361964,-0.990974,3.109569,-0.022642,0.004908,-0.000882,0.000024,-0.000337,-1.893354,9.175753,-0.000356,0.000020,-0.000882
185.982417,-290.413226,51.427730,-0.945750,3.107822,-0.022589,0.004234,-0.000866,0.000030,-0.000338,-1.845793,9.210114,-0.000357,0.000026,-0.000866
187.982228,-292.411330,51.496941,-0.900641,3.106127,-0.022528,0.003559,-0.000829,0.000031,-0.000337,-1.792438,9.246391,-0.000356,0.000028,-0.000829
189.982039,-294.409319,51.569450,-0.855654,3.104528,-0.022468,0.002888,-0.000769,0.000028,-0.000334,-1.735741,9.285775,-0.000351,0.000026,-0.000769
191.981850,-296.407198,51.645016,-0.810777,3.103076,-0.022419,0.002225,-0.000683,0.000021,-0.000329,-1.676668,9.327827,-0.000344,0.000019,-0.000683
193.981661,-298.404974,51.723288,-0.765979,3.101828,-0.022391,0.001574,-0.000566,0.000008,-0.000323,-1.614457,9.371044,-0.000335,0.000007,-0.000565
195.981471,-300.402662,51.803798,-0.721210,3.100848,-0.022392,0.000936,-0.000415,-0.000009,-0.000315,-1.550712,9.415406,-0.000325,-0.000010,-0.000414
197.981282,-302.400283,51.885939,-0.676401,3.100207,-0.022432,0.000313,-0.000226,-0.000030,-0.000308,-1.485744,9.460215,-0.000313,-0.000030,-0.000226
199.981093,-304.397864,51.968956,-0.631469,3.099984,-0.022516,-0.000298,0.000003,-0.000054,-0.000302,-1.419829,9.505258,-0.000302,-0.000054,0.000003
201.980904,-306.395443,52.051933,-0.586318,3.100263,-0.022651,-0.000899,0.000276,-0.000080,-0.000298,-1.353460,9.550571,-0.000292,-0.000080,0.000276
203.980715,-308.393061,52.133774,-0.540847,3.101136,-0.022837,-0.001494,0.000596,-0.000106,-0.000297,-1.289028,9.594423,-0.000284,-0.000107,0.000596
205.980526,-310.390767,52.213199,-0.494951,3.102699,-0.023075,-0.002090,0.000967,-0.000132,-0.000299,-1.228639,9.634679,-0.000277,-0.000134,0.000966
207.980337,-312.388611,52.288727,-0.448531,3.105054,-0.023361,-0.002694,0.001389,-0.000154,-0.000305,-1.176615,9.667139,-0.000272,-0.000158,0.001388
209.980148,-314.386644,52.358669,-0.401496,3.108308,-0.023689,-0.003314,0.001866,-0.000174,-0.000315,-1.131295,9.691744,-0.000271,-0.000180,0.001864
211.979959,-316.384908,52.421118,-0.353769,3.112571,-0.024051,-0.003959,0.002397,-0.000188,-0.000331,-1.093292,9.707115,-0.000273,-0.000198,0.002396
213.979770,-318.383431,52.473949,-0.305293,3.117952,-0.024438,-0.004642,0.002985,-0.000198,-0.000352,-1.060740,9.722401,-0.000279,-0.000212,0.002983
215.979581,-320.382214,52.514813,-0.256029,3.124565,-0.024837,-0.005374,0.003628,-0.000202,-0.000380,-1.041581,9.748544,-0.000290,-0.000221,0.003626
217.979392,-322.381219,52.541137,-0.205962,3.132518,-0.025238,-0.006166,0.004326,-0.000199,-0.000413,-1.038440,9.765272,-0.000304,-0.000226,0.004323
219.979203,-324.380356,52.550130,-0.155102,3.141920,-0.025629,-0.007029,0.005077,-0.000191,-0.000451,-1.052137,9.758315,-0.000320,-0.000227,0.005074
221.979014,-326.379458,52.538793,-0.103481,3.152874,-0.025997,-0.007971,0.005878,-0.000177,-0.000491,-1.077095,9.708069,-0.000339,-0.000224,0.005874
223.978825,-328.378267,52.503929,-0.051157,3.165475,-0.026332,-0.008996,0.006724,-0.000157,-0.000533,-1.122251,9.627203,-0.000356,-0.000218,0.006720
225.978635,-330.376406,52.442163,0.001794,3.179810,-0.026622,-0.010103,0.007612,-0.000133,-0.000574,-1.194799,9.521599,-0.000371,-0.000210,0.007608
227.978446,-332.373352,52.349964,0.055273,3.195957,-0.026859,-0.011287,0.008536,-0.000104,-0.000611,-1.297280,9.384544,-0.000382,-0.000200,0.008531
229.978257,-334.368417,52.223676,0.109164,3.213978,-0.027033,-0.012543,0.009487,-0.000071,-0.000644,-1.429941,9.214114,-0.000388,-0.000189,0.009482
231.978068,-336.360712,52.059547,0.163334,3.233923,-0.027137,-0.013859,0.010460,-0.000034,-0.000672,-1.593143,9.013373,-0.000388,-0.000179,0.010455
233.977879,-338.349126,51.853776,0.217640,3.255826,-0.027168,-0.015227,0.011445,0.000004,-0.000696,-1.788109,8.789649,-0.000385,-0.000170,0.011439
235.977690,-340.332304,51.602552,0.271931,3.279702,-0.027122,-0.016637,0.012433,0.000042,-0.000715,-2.027843,8.545098,-0.000378,-0.000165,0.012428
237.977501,-342.308620,51.302105,0.326053,3.305548,-0.027001,-0.018083,0.013415,0.000079,-0.000731,-2.324693,8.267332,-0.000369,-0.000164,0.013410
239.977312,-344.276166,50.948762,0.379866,3.333343,-0.026812,-0.019557,0.014382,0.000110,-0.000744,-2.679766,7.941417,-0.000358,-0.000171,0.014376
241.977123,-346.232744,50.539000,0.433244,3.363045,-0.026570,-0.021057,0.015323,0.000132,-0.000756,-3.082038,7.560381,-0.000349,-0.000190,0.015317
243.976934,-348.175858,50.069507,0.486103,3.394593,-0.026296,-0.022579,0.016228,0.000142,-0.000767,-3.514082,7.124867,-0.000340,-0.000224,0.016222
245.976745,-350.102728,49.537238,0.538405,3.427907,-0.026020,-0.024123,0.017089,0.000134,-0.000778,-3.984915,6.632068,-0.000333,-0.000278,0.017082
247.976556,-352.010301,48.939474,0.590187,3.462890,-0.025782,-0.025689,0.017896,0.000105,-0.000788,-4.545252,6.084293,-0.000326,-0.000355,0.017887
249.976367,-353.895278,48.273875,0.641567,3.499425,-0.025626,-0.027270,0.018642,0.000051,-0.000793,-5.171500,5.496966,-0.000315,-0.000457,0.018630
251.976178,-355.754150,47.538527,0.692759,3.537380,-0.025603,-0.028852,0.019317,-0.000028,-0.000789,-5.884590,4.909614,-0.000295,-0.000585,0.019302
253.975988,-357.583246,46.731988,0.744082,3.576610,-0.025765,-0.030413,0.019916,-0.000133,-0.000772,-6.672342,4.355005,-0.000259,-0.000738,0.019897
255.975799,-359.378781,45.853314,0.795951,3.616956,-0.026157,-0.031925,0.020433,-0.000260,-0.000740,-7.537690,3.836030,-0.000206,-0.000911,0.020408
257.975610,-361.136919,44.902092,0.848869,3.658248,-0.026820,-0.033361,0.020863,-0.000403,-0.000695,-8.523263,3.348786,-0.000136,-0.001098,0.020830
259.975421,-362.853843,43.878445,0.903403,3.700307,-0.027777,-0.034696,0.021201,-0.000555,-0.000641,-9.587531,2.907057,-0.000052,-0.001290,0.021161
261.975232,-364.525816,42.783035,0.960155,3.742948,-0.029038,-0.035920,0.021445,-0.000707,-0.000583,-10.634809,2.511188,0.000039,-0.001476,0.021396
263.975043,-366.149257,41.617052,1.019723,3.785982,-0.030592,-0.037033,0.021593,-0.000848,-0.000530,-11.583936,2.168736,0.000131,-0.001646,0.021536
265.974854,-367.720809,40.382190,1.082668,3.829215,-0.032409,-0.038045,0.021645,-0.000969,-0.000482,-12.365791,1.897692,0.000219,-0.001791,0.021581
267.974665,-369.237400,39.080611,1.149463,3.872458,-0.034435,-0.038962,0.021602,-0.001058,-0.000436,-12.934630,1.685236,0.000308,-0.001898,0.021532
269.974476,-370.696303,37.714892,1.220461,3.915524,-0.036600,-0.039771,0.021467,-0.001107,-0.000373,-13.266789,1.522486,0.000413,-0.001959,0.021392
271.974287,-372.095178,36.287973,1.295851,3.958232,-0.038815,-0.040406,0.021245,-0.001107,-0.000263,-13.318380,1.401270,0.000562,-0.001964,0.021167
273.974098,-373.432115,34.803087,1.375631,4.000414,-0.040976,-0.040741,0.020941,-0.001054,-0.000073,-13.151884,1.330180,0.000785,-0.001905,0.020863
275.973909,-374.705648,33.263692,1.459585,4.041911,-0.042974,-0.040600,0.020561,-0.000945,0.000215,-12.876917,1.323013,0.001098,-0.001778,0.020486
277.973720,-375.914767,31.673399,1.547279,4.082581,-0.044702,-0.039799,0.020113,-0.000783,0.000587,-12.500153,1.398002,0.001485,-0.001582,0.020046
279.973531,-377.058917,30.035902,1.638072,4.122297,-0.046062,-0.038222,0.019607,-0.000577,0.000990,-12.025744,1.529241,0.001893,-0.001325,0.019550
281.973342,-378.137973,28.354914,1.731150,4.160951,-0.046978,-0.035882,0.019050,-0.000339,0.001350,-11.490758,1.674820,0.002244,-0.001022,0.019005
283.973152,-379.152215,26.634108,1.825572,4.198451,-0.047403,-0.032938,0.018453,-0.000086,0.001595,-10.846690,1.823150,0.002469,-0.000693,0.018420
285.972963,-380.102292,24.877071,1.920340,4.234725,-0.047327,-0.029652,0.017824,0.000163,0.001691,-10.091347,2.000587,0.002534,-0.000365,0.017801
287.972774,-380.989179,23.087264,2.014475,4.269718,-0.046778,-0.026319,0.017172,0.000386,0.001643,-9.282338,2.201182,0.002446,-0.000066,0.017157
289.972585,-381.814134,21.267996,2.107098,4.303390,-0.045827,-0.023194,0.016503,0.000566,0.001483,-8.480506,2.502866,0.002239,0.000183,0.016494
291.972396,-382.578658,19.422400,2.197497,4.335714,-0.044570,-0.020461,0.015824,0.000690,0.001251,-7.723498,2.867122,0.001956,0.000367,0.015819
293.972207,-383.284452,17.553418,2.285178,4.366677,-0.043126,-0.018226,0.015141,0.000754,0.000985,-6.985482,3.269381,0.001637,0.000478,0.015138
295.972018,-383.933382,15.663798,2.369885,4.396274,-0.041613,-0.016525,0.014459,0.000758,0.000716,-6.283160,3.715754,0.001318,0.000520,0.014457
297.971829,-384.527447,13.756080,2.451596,4.424511,-0.040144,-0.015339,0.013781,0.000712,0.000470,-5.647882,4.182158,0.001023,0.000500,0.013779
299.971640,-385.068745,11.832600,2.530490,4.451400,-0.038807,-0.014604,0.013111,0.000625,0.000264,-5.050417,4.678137,0.000773,0.000434,0.013109
301.971451,-385.559448,9.895489,2.606904,4.476961,-0.037670,-0.014234,0.012452,0.000513,0.000106,-4.509184,5.166962,0.000575,0.000336,0.012449
303.971262,-386.001777,7.946679,2.681276,4.501217,-0.036769,-0.014134,0.011807,0.000388,-0.000006,-4.020536,5.601629,0.000428,0.000222,0.011803
305.971073,-386.397975,5.987906,2.754097,4.524198,-0.036116,-0.014219,0.011176,0.000264,-0.000079,-3.580293,5.982525,0.000325,0.000105,0.011172
307.970884,-386.750295,4.020723,2.825855,4.545936,-0.035702,-0.014424,0.010563,0.000150,-0.000127,-3.189263,6.309037,0.000250,-0.000002,0.010557
309.970695,-387.060978,2.046510,2.897001,4.566463,-0.035498,-0.014715,0.009967,0.000054,-0.000163,-2.846466,6.601639,0.000190,-0.000093,0.009960
311.970506,-387.332242,0.066483,2.967917,4.585817,-0.035463,-0.015078,0.009389,-0.000019,-0.000200,-2.549128,6.861704,0.000133,-0.000161,0.009382
313.970316,-387.566271,-1.918290,3.038892,4.604033,-0.035550,-0.015524,0.008829,-0.000067,-0.000245,-2.295006,7.085282,0.000069,-0.000204,0.008822
315.970127,-387.765208,-3.906882,3.110118,4.621150,-0.035705,-0.016071,0.008289,-0.000088,-0.000302,-2.082562,7.274696,-0.000006,-0.000221,0.008281
317.969938,-387.931144,-5.898490,3.181678,4.637203,-0.035876,-0.016742,0.007766,-0.000083,-0.000369,-1.908445,7.433099,-0.000091,-0.000213,0.007759
319.969749,-388.066116,-7.892427,3.253554,4.652230,-0.036012,-0.017553,0.007262,-0.000054,-0.000442,-1.773562,7.563033,-0.000181,-0.000181,0.007255
321.969560,-388.172105,-9.888110,3.325630,4.666268,-0.036070,-0.018507,0.006776,-0.000004,-0.000512,-1.674361,7.664973,-0.000268,-0.000129,0.006771
323.969371,-388.251028,-11.885048,3.397710,4.679351,-0.036010,-0.019586,0.006309,0.000063,-0.000568,-1.588344,7.738327,-0.000341,-0.000061,0.006304
325.969182,-388.304741,-13.882835,3.469530,4.691517,-0.035807,-0.020753,0.005858,0.000140,-0.000599,-1.507228,7.783567,-0.000389,0.000019,0.005856
327.968993,-388.335034,-15.881136,3.540788,4.702800,-0.035445,-0.021947,0.005425,0.000222,-0.000596,-1.454120,7.805640,-0.000403,0.000103,0.005426
329.968804,-388.343635,-17.879680,3.611161,4.713233,-0.034923,-0.023097,0.005010,0.000300,-0.000554,-1.428271,7.814471,-0.000379,0.000185,0.005012
331.968615,-388.332201,-19.878254,3.680340,4.722853,-0.034253,-0.024126,0.004611,0.000370,-0.000475,-1.423134,7.812789,-0.000317,0.000258,0.004615
