right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-322.379072,-258.353544,26.980014,-333.388811,-254.654912,26.906052
-321.736816,-256.463794,26.948068,-332.744096,-252.758219,26.899660
-321.094624,-254.574231,26.916125,-332.099324,-250.861355,26.893268
-320.452514,-252.684910,26.884186,-331.454473,-248.964262,26.886874
-319.815577,-250.794192,26.854608,-330.809518,-247.066862,26.880480
-319.180994,-248.902872,26.826099,-330.164997,-245.169115,26.876284
-318.546487,-247.011779,26.797594,-329.520873,-243.270968,26.874216
-317.912080,-245.120982,26.769094,-328.876643,-241.372509,26.872148
-317.276626,-243.230724,26.745073,-328.232362,-239.473856,26.868208
-316.640572,-241.340910,26.723788,-327.588029,-237.574948,26.859602
-316.004612,-239.451376,26.702506,-326.943587,-235.675720,26.850995
-315.366584,-237.562723,26.683477,-326.299061,-233.776298,26.842112
-314.723054,-235.676197,26.670368,-325.654240,-231.876697,26.829721
-314.077128,-233.790811,26.657430,-325.009306,-229.976765,26.817303
-313.414757,-231.911348,26.644374,-324.364300,-228.076622,26.804884
-312.740453,-230.036326,26.630994,-323.719207,-226.176220,26.792463
-312.039907,-228.170931,26.616735,-323.073551,-224.275629,26.780065
-311.319803,-226.312758,26.603379,-322.424363,-222.376041,26.767857
-310.581432,-224.461468,26.591573,-321.775088,-220.476200,26.755648
-309.825383,-222.616663,26.584428,-321.125806,-218.576338,26.743438
-309.100194,-220.760640,26.568075,-320.476932,-216.676640,26.731193
-308.392985,-218.897698,26.546369,-319.832965,-214.775668,26.718375
-307.685340,-217.033610,26.524649,-319.190742,-212.875342,26.705400
-306.977455,-215.168887,26.502922,-318.548743,-210.975627,26.692714
-306.269276,-213.303390,26.481187,-317.907219,-209.076588,26.684018
-305.560632,-211.436668,26.459437,-317.265984,-207.178805,26.675867
-304.851733,-209.569276,26.437679,-316.624726,-205.281774,26.666990
-304.142530,-207.701081,26.415911,-315.982504,-203.385992,26.654845
-303.432848,-205.831627,26.394130,-315.340374,-201.491608,26.641652
-302.722902,-203.961476,26.372340,-314.698515,-199.597923,26.626873
-302.012640,-202.090491,26.350540,-314.056723,-197.705175,26.611502
-301.301889,-200.218219,26.328725,-313.413291,-195.814517,26.593521
-300.590862,-198.345221,26.306902,-312.769858,-193.924708,26.575225
-299.879504,-196.471350,26.285069,-312.126758,-192.035798,26.555686
-299.167644,-194.596157,26.263220,-311.484186,-190.148238,26.532927
-298.455494,-192.720201,26.241362,-310.841884,-188.261470,26.510178
-297.742992,-190.843316,26.219494,-310.199424,-186.375829,26.489662
-297.029969,-188.965060,26.197609,-309.557012,-184.491737,26.470387
-296.316635,-187.085985,26.175715,-308.914181,-182.608703,26.445509
-295.602918,-185.205899,26.153810,-308.271394,-180.726752,26.422476
-294.888653,-183.324371,26.131887,-307.628893,-178.846255,26.399409
-294.174813,-181.443961,26.109977,-306.986082,-176.964477,26.382140
-293.461825,-179.565796,26.088094,-306.344424,-175.079634,26.362151
-292.768778,-177.740163,26.066823,-305.705054,-173.134991,26.361130
-292.098914,-175.975595,26.046263,-305.067790,-171.120524,26.361538
-291.463522,-174.302088,26.027773,-304.369663,-169.021105,26.363796
-290.873288,-172.790205,26.029799,-303.487316,-166.804167,26.372499
-290.173453,-171.440013,26.046999,-302.367163,-164.583027,26.384278
-289.416405,-170.259217,26.062075,-300.980041,-162.374578,26.400863
-288.581626,-169.244489,26.077520,-299.392129,-160.198296,26.423756
-287.674369,-168.298205,26.094105,-297.630698,-158.157115,26.448574
-286.689267,-167.408834,26.109526,-295.648438,-156.338450,26.473274
-285.592448,-166.603884,26.126971,-293.529653,-154.733644,26.492864
-284.415060,-165.914852,26.147126,-291.264339,-153.354312,26.508727
-283.168494,-165.347590,26.167186,-288.879124,-152.201084,26.528058
-281.822103,-164.925286,26.183077,-286.442249,-151.294050,26.547029
-280.376547,-164.632548,26.199368,-284.010794,-150.599847,26.565196
-278.843315,-164.386734,26.214182,-281.613424,-150.124917,26.580285
-277.128470,-164.154726,26.226236,-279.380568,-149.765695,26.594909
-275.326978,-163.889501,26.240178,-277.232015,-149.441582,26.611765
-273.424322,-163.604564,26.257528,-275.178317,-149.147298,26.629622
-271.414037,-163.348460,26.273136,-273.223800,-148.877302,26.649074
-269.395292,-163.055626,26.292042,-271.284077,-148.597736,26.669015
-267.367711,-162.769988,26.312300,-269.351272,-148.329525,26.689723
-265.357182,-162.500357,26.326282,-267.399329,-148.059955,26.708762
-263.358793,-162.213392,26.338718,-265.441637,-147.761927,26.723759
-261.374477,-161.905134,26.349776,-263.473021,-147.463271,26.732526
-259.395243,-161.626089,26.355904,-261.492283,-147.183329,26.738433
-257.420751,-161.323003,26.362298,-259.513145,-146.883612,26.744448
-255.439131,-161.074280,26.365078,-257.527706,-146.622241,26.747802
-253.461656,-160.795588,26.367449,-255.547437,-146.326561,26.750430
-251.487188,-160.495250,26.369577,-253.563355,-146.058115,26.751944
-249.512081,-160.198435,26.366895,-251.583683,-145.759862,26.751126
-247.531685,-159.937080,26.362442,-249.598379,-145.502325,26.748242
-245.552391,-159.667343,26.361308,-247.616861,-145.219166,26.746890
-243.576000,-159.376439,26.364755,-245.631459,-144.964094,26.746232
-241.600586,-159.077217,26.368514,-243.653194,-144.660428,26.746897
-239.618183,-158.826327,26.363151,-241.671740,-144.379893,26.742142
-237.639312,-158.549790,26.356112,-239.689176,-144.108033,26.735117
-235.664407,-158.243847,26.349833,-237.704871,-143.849928,26.727116
-233.683374,-157.980349,26.342079,-235.725950,-143.554619,26.717005
-231.706878,-157.683957,26.335120,-233.743386,-143.285889,26.705522
-229.725427,-157.421145,26.326495,-231.763947,-142.996510,26.693257
-227.747934,-157.129561,26.312819,-229.781953,-142.725981,26.675671
-225.770463,-156.836956,26.298923,-227.802443,-142.438710,26.657505
-223.788590,-156.574084,26.284239,-225.818695,-142.182923,26.637145
-221.812658,-156.268335,26.270082,-223.839598,-141.894942,26.610552
-219.829830,-156.010630,26.254780,-221.857598,-141.628386,26.582030
-217.853510,-155.705323,26.241400,-219.879918,-141.332648,26.553783
-215.870005,-155.450350,26.232565,-217.898630,-141.063110,26.518551
-213.892651,-155.151093,26.225814,-215.919464,-140.779191,26.483098
-211.910799,-154.883309,26.217924,-213.940812,-140.492052,26.445423
-209.929940,-154.608462,26.204746,-211.960138,-140.219264,26.400703
-207.949153,-154.333107,26.190245,-209.979020,-139.949611,26.355282
-205.971286,-154.037119,26.175627,-207.996084,-139.692781,26.309565
-203.993226,-153.742529,26.156910,-206.016458,-139.412474,26.261210
-202.010265,-153.482679,26.136159,-204.041283,-139.100621,26.212140
-200.030522,-153.200085,26.115637,-202.058392,-138.843363,26.162713
-198.049438,-152.927008,26.094510,-200.079108,-138.560542,26.112331
-196.068579,-152.652360,26.072895,-198.096948,-138.298041,26.061754
-194.093138,-152.339422,26.051406,-196.119013,-138.005604,26.011094
-192.113498,-152.056233,26.029980,-194.141076,-137.713158,25.960928
-190.129290,-151.805369,26.008611,-192.162485,-137.425314,25.911340
-188.149281,-151.524860,25.987239,-190.178187,-137.177778,25.862227
-186.173306,-151.215854,25.965356,-188.200237,-136.885329,25.812993
-184.190228,-150.957086,25.943412,-186.222282,-136.592890,25.764539
-182.211480,-150.667764,25.921142,-184.240069,-136.330508,25.716603
-180.230331,-150.395431,25.898827,-182.258868,-136.060936,25.669015
-178.251531,-150.106530,25.871840,-180.278639,-135.784469,25.625086
-176.270362,-149.834413,25.844280,-178.302990,-135.475605,25.581730
-174.294267,-149.526476,25.815982,-176.319921,-135.219126,25.539628
-172.313167,-149.253921,25.787947,-174.343787,-134.913643,25.498463
-170.332062,-148.981446,25.759130,-172.361178,-134.653839,25.465507
-168.354350,-148.685039,25.729774,-170.386864,-134.335444,25.431068
-166.369706,-148.437599,25.701447,-168.405334,-134.067964,25.398013
-164.391639,-148.143778,25.676242,-166.422744,-133.807923,25.372610
-162.413509,-147.850424,25.653242,-164.442730,-133.529674,25.352309
-160.434937,-147.560218,25.630327,-162.463717,-133.244329,25.331840
-158.453609,-147.289514,25.608246,-160.485707,-132.951861,25.311347
-156.470452,-147.031726,25.592538,-158.507693,-132.659401,25.291947
-154.490473,-146.751550,25.576821,-156.529626,-132.367291,25.272847
-152.514489,-146.443241,25.560336,-154.544632,-132.123997,25.254895
-150.532133,-146.179898,25.546004,-152.566603,-131.831542,25.237773
-148.554800,-145.881158,25.533005,-150.588572,-131.539084,25.225188
-146.574645,-145.602368,25.520560,-148.610533,-131.246630,25.212823
-144.590499,-145.351741,25.508805,-146.629543,-130.974966,25.200980
-142.613116,-145.053457,25.500539,-144.647428,-130.711211,25.194468
-140.635469,-144.757084,25.495028,-142.669376,-130.418753,25.190647
-138.654702,-144.482730,25.490079,-140.691311,-130.126364,25.186828
-136.675836,-144.195002,25.484808,-138.708683,-129.866120,25.183730
-134.694399,-143.925446,25.480028,-136.729410,-129.582169,25.182062
-132.714559,-143.644651,25.474987,-134.749185,-129.304915,25.180729
-130.734633,-143.364495,25.469966,-132.770057,-129.019896,25.179223
-128.756537,-143.071485,25.465028,-130.790560,-128.737436,25.177817
-126.773881,-142.810637,25.466038,-128.811758,-128.450051,25.177248
-124.794594,-142.526073,25.466963,-126.831408,-128.173544,25.176947
-122.817778,-142.224147,25.467501,-124.856425,-127.859180,25.175898
-120.835832,-141.958386,25.468847,-122.874010,-127.597157,25.175885
-118.857422,-141.667749,25.469523,-120.891507,-127.335720,25.175816
-116.877275,-141.389386,25.470422,-118.915851,-127.026000,25.174800
-114.894599,-141.128877,25.471718,-116.936805,-126.740140,25.174228
-112.916832,-140.833794,25.472242,-114.957085,-126.458999,25.173738
-110.935031,-140.567191,25.472014,-112.974790,-126.195959,25.173402
-108.953797,-140.296620,25.468564,-110.996509,-125.904607,25.171966
-106.975688,-140.004048,25.464094,-109.018061,-125.614406,25.170489
-104.997559,-139.711671,25.459632,-107.036035,-125.349368,25.169480
-103.019419,-139.419392,25.455243,-105.054836,-125.078480,25.168377
-101.040850,-139.130162,25.454379,-103.074426,-124.802005,25.168406
-99.056107,-138.884486,25.456965,-101.098486,-124.493985,25.168805
-97.077957,-138.592371,25.458572,-99.114289,-124.244122,25.170351
-95.099815,-138.300232,25.460165,-97.137777,-123.940083,25.170830
-93.120142,-138.018928,25.461709,-95.158377,-123.656352,25.171567
-91.136519,-137.765482,25.461714,-93.178703,-123.374517,25.171359
-89.158388,-137.473361,25.460732,-91.196781,-123.108509,25.171302
-87.180262,-137.181253,25.459748,-89.217603,-122.823104,25.170861
-85.202144,-136.889112,25.458756,-87.237004,-122.547695,25.170624
-83.224025,-136.597006,25.457450,-85.259515,-122.250339,25.169388
-81.238929,-136.354119,25.456762,-83.276435,-121.992340,25.168165
-79.260782,-136.062278,25.455067,-81.299528,-121.690808,25.166043
-77.282678,-135.770162,25.453372,-79.319398,-121.411970,25.164394
-75.304580,-135.478048,25.451894,-77.338219,-121.140479,25.162893
-73.319529,-135.234982,25.453071,-75.362170,-120.832790,25.161550
-71.341371,-134.943336,25.453664,-73.376965,-120.589640,25.161659
-69.363288,-134.651215,25.454241,-71.398019,-120.302301,25.160907
-67.385207,-134.359102,25.454815,-69.419983,-120.008525,25.160022
-65.407129,-134.066986,25.455390,-67.438270,-119.740654,25.159949
-63.422065,-133.824197,25.457016,-65.460511,-119.444848,25.160116
-61.443926,-133.532590,25.457629,-63.479291,-119.173427,25.160807
-59.464642,-133.249080,25.458392,-61.503292,-118.865146,25.160745
-57.485497,-132.964639,25.459148,-59.521533,-118.597458,25.161516
-55.505010,-132.689696,25.460236,-57.542619,-118.309669,25.163096
-53.524608,-132.414173,25.461353,-55.558673,-118.057371,25.165995
-51.543094,-132.146553,25.462611,-53.578542,-117.778098,25.168370
-49.566726,-131.842634,25.463141,-51.601206,-117.479073,25.170344
-47.587634,-131.557960,25.464357,-49.617010,-117.228448,25.173188
-45.607507,-131.280645,25.466536,-47.638063,-116.940722,25.174883
-43.624481,-131.023833,25.469193,-45.660443,-116.643593,25.176358
-41.647447,-130.724730,25.470942,-43.680108,-116.365608,25.178225
-39.668135,-130.441759,25.472510,-41.699545,-116.089190,25.179644
-37.685182,-130.184543,25.473286,-39.717732,-115.821581,25.179067
-35.708428,-129.883539,25.473129,-37.739612,-115.527850,25.177964
-33.724573,-129.632149,25.473149,-35.761364,-115.235607,25.176996
-31.746367,-129.341804,25.470432,-33.776395,-114.989896,25.177265
-29.764551,-129.077968,25.468226,-31.798275,-114.694784,25.176535
