right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
141.117917,-1312.136407,24.204016,133.637878,-1312.143896,24.379225
141.095474,-1310.138942,24.288476,133.635436,-1310.146407,24.461337
141.072671,-1308.141372,24.370376,133.634640,-1308.148803,24.540529
141.049501,-1306.143701,24.449557,133.635004,-1306.151067,24.616634
141.025978,-1304.145921,24.525883,133.636326,-1304.153198,24.689500
141.002065,-1302.148026,24.599243,133.638361,-1302.155200,24.759011
140.978106,-1300.150023,24.669546,133.640756,-1300.157063,24.825089
140.953496,-1298.151902,24.736759,133.643597,-1298.158807,24.887686
140.923019,-1296.153678,24.800969,133.647816,-1296.160421,24.946794
140.891599,-1294.155336,24.862086,133.652665,-1294.161928,25.002493
140.859930,-1292.156894,24.920141,133.658102,-1292.163318,25.054873
140.830060,-1290.158349,24.975155,133.664033,-1290.164599,25.104035
140.803251,-1288.159701,25.027178,133.669974,-1288.165784,25.150093
140.779883,-1286.160954,25.076288,133.675846,-1286.166875,25.193129
140.758227,-1284.162113,25.122579,133.681852,-1284.167876,25.233238
140.740752,-1282.163176,25.166086,133.686830,-1282.168790,25.270523
140.727440,-1280.164142,25.206876,133.690792,-1280.169628,25.305064
140.714773,-1278.165020,25.245053,133.694232,-1278.170381,25.336918
140.707049,-1276.165805,25.280601,133.696020,-1276.171056,25.366142
140.703962,-1274.166498,25.313557,133.696443,-1274.171653,25.392766
140.704734,-1272.167100,25.343956,133.695349,-1272.172172,25.416832
140.709133,-1270.167610,25.371829,133.692999,-1270.172612,25.438379
140.716692,-1268.168026,25.397205,133.689549,-1268.172978,25.457459
140.723838,-1266.168355,25.420140,133.686412,-1266.173272,25.474111
140.732340,-1264.168596,25.440633,133.682022,-1264.173492,25.488403
140.741923,-1262.168751,25.458697,133.676246,-1262.173643,25.500393
140.751584,-1260.168822,25.474373,133.668914,-1260.173720,25.510135
140.761413,-1258.168812,25.487693,133.661720,-1258.173732,25.517678
140.771188,-1256.168725,25.498693,133.654285,-1256.173675,25.523086
140.781108,-1254.168561,25.507402,133.644760,-1254.173556,25.526417
140.790956,-1252.168326,25.513829,133.635237,-1252.173378,25.527714
140.800958,-1250.168032,25.517976,133.625904,-1250.173132,25.527024
140.811719,-1248.167667,25.519835,133.615340,-1248.172840,25.524398
140.822430,-1246.167248,25.519431,133.604410,-1246.172497,25.519868
140.833064,-1244.166781,25.516793,133.593151,-1244.172100,25.513473
140.843296,-1242.166263,25.511946,133.582275,-1242.171671,25.505256
140.851992,-1240.165710,25.504911,133.570738,-1240.171197,25.495264
140.858692,-1238.165126,25.495695,133.558470,-1238.170687,25.483560
140.864084,-1236.164517,25.484317,133.545590,-1236.170146,25.470203
140.866861,-1234.163885,25.470817,133.532020,-1234.169595,25.455249
140.867186,-1232.163251,25.455246,133.517866,-1232.169014,25.438752
140.866780,-1230.162608,25.437637,133.503127,-1230.168422,25.420783
140.863795,-1228.161972,25.418010,133.487957,-1228.167821,25.401421
140.858372,-1226.161344,25.396370,133.472376,-1226.167226,25.380756
140.851488,-1224.160738,25.372741,133.456506,-1224.166625,25.358871
140.842691,-1222.160157,25.347177,133.440067,-1222.166036,25.335817
140.832196,-1220.159610,25.319734,133.423317,-1220.165458,25.311658
140.822572,-1218.159099,25.290473,133.407726,-1218.164900,25.286448
140.811696,-1216.158631,25.259412,133.391672,-1216.164375,25.260267
140.799360,-1214.158221,25.226568,133.375039,-1214.163870,25.233191
140.785449,-1212.157866,25.191969,133.357755,-1212.163407,25.205280
140.769656,-1210.157579,25.155689,133.339791,-1210.162987,25.176552
140.752299,-1208.157363,25.117812,133.321290,-1208.162615,25.147003
140.735674,-1206.157220,25.078421,133.302840,-1206.162297,25.116608
140.717555,-1204.157156,25.037586,133.283658,-1204.162049,25.085357
140.697814,-1202.157182,24.995368,133.263748,-1202.161864,25.053229
140.676598,-1200.157294,24.951831,133.243383,-1200.161760,25.020184
140.654623,-1198.157497,24.907064,133.222618,-1198.161744,24.986144
140.632159,-1196.157795,24.861182,133.201692,-1196.161812,24.951000
140.609816,-1194.158187,24.814326,133.181288,-1194.161974,24.914594
140.587676,-1192.158674,24.766623,133.161257,-1192.162245,24.876781
140.565811,-1190.159250,24.718189,133.141693,-1190.162626,24.837425
140.544446,-1188.159917,24.669081,133.123465,-1188.163125,24.796439
140.523317,-1186.160678,24.619319,133.105586,-1186.163738,24.753819
140.502368,-1184.161528,24.568882,133.087874,-1184.164470,24.709599
140.480494,-1182.162467,24.517779,133.069103,-1182.165320,24.663820
140.459350,-1180.163497,24.465970,133.050562,-1180.166285,24.616476
140.439343,-1178.164608,24.413452,133.032462,-1178.167372,24.567560
140.421276,-1176.165801,24.360203,133.015311,-1176.168567,24.517082
140.404659,-1174.167072,24.306212,132.998943,-1174.169867,24.465084
140.389175,-1172.168415,24.251448,132.983217,-1172.171280,24.411636
140.373230,-1170.169828,24.195931,132.967569,-1170.172787,24.356787
140.358023,-1168.171302,24.139622,132.952817,-1168.174393,24.300549
140.343522,-1166.172834,24.082536,132.938830,-1166.176092,24.242931
140.329784,-1164.174421,24.024658,132.925380,-1164.177870,24.183964
140.316449,-1162.176049,23.965995,132.912688,-1162.179731,24.123671
140.303438,-1160.177715,23.906519,132.900594,-1160.181667,24.062104
140.289251,-1158.179415,23.846239,132.887439,-1158.183668,23.999337
140.275512,-1156.181144,23.785119,132.875736,-1156.185726,23.935337
140.262505,-1154.182889,23.723144,132.865922,-1154.187844,23.870108
140.250535,-1152.184649,23.660300,132.858665,-1152.190004,23.803661
140.239685,-1150.186412,23.596578,132.853553,-1150.192210,23.736028
140.229782,-1148.188180,23.531964,132.849959,-1148.194439,23.667263
140.219840,-1146.189940,23.466456,132.846138,-1146.196701,23.597431
140.210298,-1144.191690,23.400045,132.843325,-1144.198989,23.526522
140.201074,-1142.193429,23.332718,132.841310,-1142.201291,23.454563
140.192878,-1140.195148,23.264459,132.839325,-1140.203610,23.381586
140.184952,-1138.196842,23.195272,132.837595,-1138.205947,23.307613
140.177101,-1136.198518,23.125160,132.835845,-1136.208281,23.232662
140.167669,-1134.200162,23.054127,132.832909,-1134.210636,23.156790
140.158380,-1132.201784,22.982139,132.830091,-1132.212988,23.079996
140.149605,-1130.203373,22.909182,132.827642,-1130.215351,23.002299
140.142614,-1128.204931,22.835227,132.826405,-1128.217713,22.923717
140.136216,-1126.206454,22.760298,132.825656,-1126.220077,22.844274
140.130205,-1124.207944,22.684384,132.825255,-1124.222449,22.764008
140.123811,-1122.209403,22.607498,132.825125,-1122.224820,22.682940
140.117621,-1120.210832,22.529606,132.824706,-1120.227199,22.601121
140.111646,-1118.212226,22.450704,132.823934,-1118.229594,22.518575
140.106213,-1116.213594,22.370775,132.822874,-1116.231989,22.435335
140.100782,-1114.214936,22.289824,132.821305,-1114.234391,22.351426
140.095117,-1112.216248,22.207866,132.819096,-1112.236818,22.266860
140.088114,-1110.217545,22.124898,132.815682,-1110.239257,22.181673
140.080644,-1108.218820,22.040902,132.811717,-1108.241722,22.095884
140.072964,-1106.220080,21.955853,132.807400,-1106.244204,22.009519
140.066304,-1104.221322,21.869717,132.803229,-1104.246713,21.922601
140.059481,-1102.222555,21.782502,132.798922,-1102.249247,21.835135
140.052424,-1100.223781,21.694199,132.794491,-1100.251814,21.747130
140.044807,-1098.225003,21.604797,132.789735,-1098.254415,21.658600
140.036740,-1096.226229,21.514260,132.784439,-1096.257061,21.569576
140.028716,-1094.227459,21.422551,132.778938,-1094.259750,21.480089
140.021720,-1092.228699,21.329653,132.772576,-1092.262479,21.390170
140.014186,-1090.229947,21.235602,132.765184,-1090.265271,21.299834
140.005863,-1088.231218,21.140446,132.756820,-1088.268109,21.209101
139.996791,-1086.232506,21.044251,132.747742,-1086.271011,21.118003
139.986609,-1084.233817,20.947090,132.737658,-1084.273976,21.026598
139.975463,-1082.235148,20.849050,132.726760,-1082.277003,20.934965
139.963397,-1080.236497,20.750274,132.715327,-1080.280099,20.843158
139.950553,-1078.237857,20.650953,132.703334,-1078.283268,20.751225
139.936972,-1076.239227,20.551324,132.690871,-1076.286498,20.659185
139.923562,-1074.240585,20.451656,132.678907,-1074.289796,20.567016
139.909481,-1072.241928,20.352221,132.666006,-1072.293178,20.474733
139.894612,-1070.243253,20.253260,132.652110,-1070.296651,20.382338
139.878831,-1068.244559,20.154939,132.637741,-1068.300207,20.289850
139.862328,-1066.245842,20.057351,132.622039,-1066.303853,20.197330
139.845325,-1064.247102,19.960529,132.605250,-1064.307601,20.104828
139.829348,-1062.248333,19.864450,132.588900,-1062.311433,20.012344
139.812535,-1060.249555,19.769151,132.571054,-1060.315371,19.919925
139.794804,-1058.250768,19.674624,132.551752,-1058.319420,19.827548
139.775096,-1056.251992,19.580845,132.530753,-1056.323589,19.735207
139.754701,-1054.253225,19.487723,132.508322,-1054.327868,19.642882
139.733858,-1052.254466,19.395165,132.484727,-1052.332261,19.550569
139.714211,-1050.255705,19.303047,132.461690,-1050.336747,19.458219
139.694511,-1048.256952,19.211325,132.438283,-1048.341342,19.365840
139.674637,-1046.258214,19.119947,132.414448,-1046.346041,19.273399
139.654361,-1044.259496,19.028862,132.389857,-1044.350840,19.180882
139.634101,-1042.260788,18.938002,132.364862,-1042.355738,19.088273
139.613995,-1040.262093,18.847304,132.339598,-1040.360726,18.995566
139.595073,-1038.263394,18.756694,132.314613,-1038.365781,18.902745
139.576483,-1036.264693,18.666140,132.289351,-1036.370920,18.809822
139.558133,-1034.265991,18.575602,132.263753,-1034.376130,18.716791
139.539054,-1032.267300,18.485060,132.237520,-1032.381412,18.623648
139.520405,-1030.268594,18.394457,132.211112,-1030.386748,18.530375
139.502336,-1028.269871,18.303737,132.184621,-1028.392124,18.436975
139.484076,-1026.271139,18.212866,132.158084,-1026.397531,18.343449
139.467207,-1024.272363,18.121766,132.131819,-1024.402955,18.249792
139.451995,-1022.273533,18.030392,132.105858,-1022.408391,18.155999
139.439078,-1020.274631,17.938686,132.080299,-1020.413823,18.062069
139.427796,-1018.275661,17.846629,132.054965,-1018.419248,17.967997
139.417861,-1016.276625,17.754204,132.029866,-1016.424658,17.873766
139.407726,-1014.277546,17.661396,132.005123,-1014.430048,17.779375
139.397675,-1012.278422,17.568167,131.980743,-1012.435392,17.684823
139.387497,-1010.279254,17.474487,131.956613,-1010.440707,17.590120
139.376399,-1008.280062,17.380348,131.932324,-1008.445980,17.495269
139.364351,-1006.280844,17.285738,131.908653,-1006.451206,17.400254
139.351324,-1004.281607,17.190668,131.885472,-1004.456377,17.305060
139.339067,-1002.282309,17.095118,131.862403,-1002.461494,17.209678
139.324500,-1000.283028,16.999138,131.840225,-1000.466541,17.114093
139.307341,-998.283778,16.902736,131.818832,-998.471514,17.018304
139.286784,-996.284581,16.805927,131.798126,-996.476421,16.922315
139.263705,-994.285430,16.708710,131.778629,-994.481241,16.826113
139.238327,-992.286319,16.611111,131.760325,-992.485964,16.729683
139.214176,-990.287164,16.513088,131.742478,-990.490618,16.633035
139.189530,-988.288007,16.414683,131.725180,-988.495195,16.536166
139.164397,-986.288859,16.315905,131.708330,-986.499693,16.439081
139.139060,-984.289710,16.216765,131.691563,-984.504122,16.341783
139.113756,-982.290556,16.117270,131.675174,-982.508475,16.244273
139.088655,-980.291399,16.017439,131.659107,-980.512739,16.146542
139.064159,-978.292224,15.917273,131.642931,-978.516932,16.048602
139.040158,-976.293030,15.816797,131.627087,-976.521041,15.950428
139.016653,-974.293825,15.716007,131.611518,-974.525058,15.852029
138.992744,-972.294637,15.614926,131.595894,-972.528989,15.753400
138.969817,-970.295421,15.513529,131.580065,-970.532829,15.654540
138.948126,-968.296168,15.411822,131.563980,-968.536583,15.555425
138.926406,-966.296916,15.309819,131.547753,-966.540239,15.456043
138.905811,-964.297625,15.207498,131.531331,-964.543797,15.356371
138.886486,-962.298289,15.104840,131.514686,-962.547245,15.256384
138.867265,-960.298952,15.001867,131.497643,-960.550581,15.156058
138.849563,-958.299548,14.898535,131.480329,-958.553809,15.055369
138.834465,-956.300051,14.794816,131.462752,-956.556904,14.954297
138.816181,-954.300651,14.690852,131.444484,-954.559881,14.852826
138.811938,-952.300741,14.586271,131.425665,-952.562724,14.750950
138.760913,-950.302478,14.482465,131.408053,-950.565360,14.648637
138.675638,-948.305444,14.379233,131.388350,-948.567898,14.545994
138.686929,-946.304918,14.273621,131.369876,-946.570204,14.443008
138.759051,-944.302124,14.166472,131.350613,-944.572349,14.339814
138.829874,-942.299307,14.059315,131.332084,-942.574256,14.236487
138.825251,-940.299209,13.954032,131.314945,-940.575882,14.133140
138.842233,-938.298271,13.848466,131.298822,-938.577239,14.029917
138.854905,-936.297449,13.743363,131.283930,-936.578304,13.926954
138.870158,-934.296487,13.638697,131.269132,-934.579116,13.824412
138.886065,-932.295465,13.534635,131.254298,-932.579668,13.722439
138.903065,-930.294374,13.431284,131.241833,-930.579867,13.621115
138.920347,-928.293254,13.328773,131.229545,-928.579785,13.520617
138.937541,-926.292129,13.227201,131.217262,-926.579433,13.421058
138.954737,-924.291006,13.126643,131.206059,-924.578774,13.322494
138.971903,-922.289907,13.027164,131.195797,-922.577816,13.224967
138.988923,-920.288865,12.928803,131.186442,-920.576563,13.128504
139.005211,-918.287911,12.831600,131.177516,-918.575052,13.033121
139.021362,-916.287052,12.735555,131.169606,-916.573274,12.938786
139.037451,-914.286309,12.640665,131.162478,-914.571260,12.845487
139.053415,-912.285732,12.546928,131.157704,-912.568958,12.753147
139.069014,-910.285348,12.454337,131.155065,-910.566418,12.661738
139.085483,-908.285166,12.362836,131.153600,-908.563690,12.571251
139.103481,-906.285201,12.272389,131.153398,-906.560803,12.481655
139.123122,-904.285494,12.182991,131.156657,-904.557720,12.392845
139.143459,-902.286130,12.094674,131.162596,-902.554506,12.304796
139.164358,-900.287159,12.007437,131.169102,-900.551279,12.217528
139.186041,-898.288630,11.921265,131.178420,-898.548006,12.130945
139.207733,-896.290631,11.836162,131.189915,-896.544753,12.045040
139.230008,-894.293198,11.752109,131.201683,-894.541633,11.959828
139.251083,-892.296445,11.669173,131.215325,-892.538640,11.875218
139.271066,-890.300417,11.587383,131.230246,-890.535849,11.791176
139.290606,-888.305150,11.506748,131.245813,-888.533325,11.707675
139.308176,-886.310752,11.427311,131.262257,-886.531099,11.624703
139.323011,-884.317276,11.349092,131.278781,-884.529241,11.542292
139.336189,-882.324735,11.272081,131.294513,-882.527805,11.460487
139.346023,-880.333207,11.196366,131.309993,-880.526807,11.379297
139.351579,-878.342720,11.122037,131.325580,-878.526265,11.298746
139.349984,-876.353373,11.049192,131.340692,-876.526191,11.218931
139.341841,-874.365120,10.977831,131.356468,-874.526577,11.139960
139.331277,-872.377872,10.907834,131.371660,-872.527435,11.062055
139.320164,-870.391594,10.839111,131.381607,-870.528822,10.985535
139.307466,-868.406276,10.771645,131.391523,-868.530603,10.910528
139.293549,-866.421880,10.705409,131.400740,-866.532752,10.837231
139.277230,-864.438383,10.640425,131.401850,-864.535300,10.765902
139.260787,-862.455680,10.576683,131.402808,-862.538065,10.696468
139.241495,-860.473742,10.514258,131.404018,-860.540970,10.628951
139.219107,-858.492481,10.453160,131.395835,-858.543990,10.563513
139.194687,-856.511782,10.393336,131.379925,-856.546971,10.500150
139.168357,-854.531543,10.334747,131.358521,-854.549741,10.438845
139.134111,-852.551625,10.277427,131.322762,-852.552156,10.379707
139.092973,-850.571866,10.221354,131.273051,-850.553985,10.322660
139.048016,-848.592099,10.166478,131.217779,-848.555031,10.267502
139.003402,-846.612186,10.112738,131.163581,-846.555162,10.214052
138.956898,-844.631981,10.060127,131.106547,-844.554196,10.162296
138.908394,-842.651309,10.008592,131.047722,-842.551987,10.112162
138.860173,-840.670051,9.958052,130.990311,-840.548421,10.063544
138.811192,-838.688051,9.908480,130.933653,-838.543357,10.016355
138.761359,-836.705161,9.859853,130.876104,-836.536636,9.970485
138.711363,-834.721267,9.812129,130.817481,-834.528119,9.925819
138.661110,-832.736240,9.765262,130.759505,-832.517736,9.882214
138.611166,-830.749978,9.719173,130.705301,-830.505491,9.839524
138.561909,-828.762415,9.673765,130.655251,-828.491351,9.797645
138.513331,-826.773494,9.628941,130.608267,-826.475265,9.756480
138.464460,-824.783124,9.584598,130.560878,-824.457087,9.715977
138.413655,-822.791208,9.540638,130.511542,-822.436744,9.676059
138.363392,-820.797857,9.496871,130.460531,-820.414252,9.636638
138.314539,-818.803150,9.453145,130.408632,-818.389706,9.597617
138.265793,-816.807114,9.409351,130.355117,-816.363145,9.558934
138.220935,-814.810078,9.365321,130.300873,-814.334740,9.520483
138.184092,-812.812490,9.320883,130.246998,-812.304729,9.482174
138.155691,-810.814652,9.275921,130.193510,-810.273320,9.443977
138.135287,-808.816836,9.230334,130.140822,-808.240791,9.405884
138.120632,-806.819195,9.184056,130.091434,-806.207608,9.367883
138.109477,-804.821871,9.137090,130.048919,-804.174377,9.329909
138.102552,-802.825222,9.089447,130.010975,-802.141293,9.292018
138.096350,-800.829241,9.041336,129.973489,-800.108349,9.254296
138.084797,-798.833617,8.993109,129.934123,-798.075614,9.216800
138.074229,-796.839102,8.944817,129.898705,-796.043913,9.179382
138.078937,-794.847334,8.896258,129.880518,-794.014879,9.141656
138.129350,-792.861860,8.846668,129.895393,-791.990587,9.103102
138.207933,-790.881396,8.796696,129.921012,-789.969137,9.064364
138.287838,-788.903228,8.747354,129.933178,-787.947949,9.026250
138.361377,-786.926378,8.699118,129.941767,-785.928001,8.988434
138.418395,-784.949334,8.652584,129.994632,-783.915043,8.949124
138.529950,-782.980660,8.605437,130.098735,-781.910320,8.907763
138.659438,-781.015883,8.559008,130.204844,-779.907741,8.865800
138.830340,-779.057977,8.512341,130.314410,-777.907170,8.822919
139.026027,-777.104621,8.465751,130.450273,-775.911397,8.778023
139.311545,-775.164852,8.416422,130.651227,-773.925789,8.729462
139.617278,-773.228870,8.366307,130.877679,-771.944755,8.678475
139.914595,-771.291932,8.315787,131.135638,-769.968896,8.624543
140.230095,-769.357381,8.263318,131.428017,-767.998410,8.567121
140.556750,-767.423626,8.208658,131.756456,-766.033376,8.505655
140.931059,-765.496049,8.150256,132.118640,-764.073217,8.439640
141.353521,-763.574609,8.087959,132.517183,-762.118198,8.368458
141.810822,-761.657004,8.022197,132.950977,-760.168025,8.291753
142.293362,-759.741430,7.953331,133.418742,-758.222426,8.209387
142.799010,-757.827486,7.881545,133.921039,-756.281098,8.121437
143.332337,-755.916145,7.806917,134.440821,-754.340511,8.028704
143.880240,-754.005313,7.730019,134.962121,-752.397608,7.932099
144.447849,-752.096096,7.650970,135.520804,-750.459038,7.831559
145.026499,-750.187192,7.570232,136.104189,-748.522915,7.728355
145.602285,-748.276278,7.488273,136.683315,-746.584190,7.624008
146.175713,-746.363693,7.405251,137.260769,-744.643586,7.519365
146.745702,-744.449509,7.321369,137.836565,-742.701403,7.415258
147.314003,-742.534382,7.236820,138.410146,-740.757846,7.312421
147.882247,-740.618946,7.151838,138.981137,-738.813192,7.211420
148.449884,-738.703427,7.066695,139.550736,-736.868005,7.112621
149.016103,-736.787964,6.981621,140.120459,-734.922931,7.016222
149.580359,-734.872701,6.896765,140.693144,-732.978913,6.922276
150.143891,-732.958136,6.812183,141.269359,-731.036392,6.830741
150.708766,-731.044944,6.727823,141.846669,-729.095115,6.741495
151.276863,-729.133722,6.643590,142.422283,-727.154679,6.654325
151.847014,-727.224360,6.559335,142.996783,-725.215375,6.568954
152.415506,-725.316118,6.474905,143.571955,-723.277708,6.485049
152.979826,-723.408438,6.390139,144.149854,-721.342239,6.402250
153.541563,-721.501643,6.304882,144.729361,-719.408775,6.320200
154.103439,-719.596330,6.218988,145.307098,-717.476512,6.238558
154.667668,-717.692983,6.132342,145.881019,-715.544897,6.156998
155.233369,-715.791311,6.044862,146.450546,-713.613685,6.075228
155.798199,-713.890632,5.956525,147.018037,-711.683341,5.992954
156.361789,-711.990720,5.867357,147.584548,-709.754015,5.909901
156.923969,-710.091374,5.777457,148.151279,-707.825904,5.825795
157.486011,-708.192766,5.686981,148.719153,-705.899137,5.740362
158.048196,-706.294822,5.596142,149.290794,-703.974306,5.653343
158.610725,-704.397434,5.505210,149.865784,-702.051235,5.564515
159.173448,-702.500426,5.414454,150.441277,-700.129064,5.473755
159.737508,-700.603965,5.324132,151.013499,-698.206657,5.381037
160.302225,-698.707760,5.234447,151.581568,-696.283621,5.286446
160.864998,-696.810947,5.145588,152.148746,-694.360738,5.190133
161.423616,-694.912770,5.057701,152.716599,-692.438348,5.092346
161.978830,-693.013322,4.970935,153.285813,-690.516553,4.993355
162.534474,-691.113577,4.885437,153.855741,-688.595110,4.893458
163.093349,-689.214299,4.801359,154.426526,-686.673978,4.792988
163.656125,-687.315643,4.718822,154.997901,-684.753023,4.692330
164.221827,-685.417284,4.637906,155.569054,-682.831953,4.591903
164.792663,-683.519881,4.558673,156.137981,-680.910094,4.492121
165.365993,-681.622628,4.481177,156.705531,-678.987644,4.393372
165.937655,-679.724223,4.405415,157.272664,-677.064853,4.296033
166.502068,-677.822902,4.331313,157.839681,-675.141784,4.200462
167.059111,-675.918556,4.258802,158.407604,-673.218722,4.107043
167.614045,-674.012772,4.187847,158.976739,-671.295755,4.016187
168.167061,-672.105576,4.118347,159.548966,-669.373480,3.928302
168.722129,-670.198227,4.050265,160.123239,-667.451576,3.843717
169.281541,-668.291472,3.983599,160.697607,-665.529431,3.762606
169.851643,-666.387389,3.918536,161.270280,-663.606482,3.685000
170.431001,-664.485576,3.855164,161.840633,-661.682526,3.610786
171.012403,-662.583715,3.793452,162.409732,-659.757921,3.539786
171.589318,-660.679642,3.733347,162.977464,-657.832649,3.471778
172.157890,-658.772046,3.674761,163.545061,-655.907127,3.406658
172.722072,-656.862185,3.617728,164.112576,-653.981395,3.344397
173.281861,-654.950055,3.562114,164.681244,-652.055875,3.285036
173.839119,-653.036244,3.507845,165.251706,-650.130817,3.228571
174.396085,-651.121507,3.454905,165.823024,-648.205926,3.174875
174.957533,-649.207470,3.403418,166.394316,-646.280931,3.123728
175.525482,-647.294855,3.353429,166.965590,-644.355851,3.074899
176.096171,-645.382383,3.304808,167.536988,-642.430759,3.028124
176.666345,-643.468941,3.257436,168.108187,-640.505560,2.983120
177.234475,-641.553998,3.211253,168.679337,-638.580320,2.939625
177.802772,-639.638300,3.166312,169.250617,-636.655127,2.897411
178.371671,-637.722001,3.122631,169.820994,-634.729634,2.856223
178.940762,-635.804956,3.080240,170.391634,-632.804262,2.815894
179.509976,-633.887145,3.039212,170.962505,-630.879015,2.776270
180.078313,-631.968215,2.999615,171.535537,-628.954589,2.737314
180.645973,-630.048233,2.961546,172.109749,-627.030665,2.699021
181.214037,-628.127593,2.925076,172.682808,-625.106429,2.661492
181.784752,-626.207111,2.890186,173.251811,-623.180862,2.625034
182.357533,-624.286602,2.856632,173.818106,-621.254460,2.590272
182.930581,-622.365471,2.824050,174.384854,-619.328353,2.557967
183.503094,-620.443458,2.792199,174.953588,-617.403130,2.528677
184.074990,-618.520577,2.761097,175.525079,-615.479101,2.502626
184.645347,-616.596560,2.730970,176.097406,-613.555624,2.479653
185.212534,-614.670876,2.702145,176.669936,-611.632538,2.459494
185.777941,-612.744098,2.674962,177.242292,-609.709770,2.441945
186.343808,-610.817122,2.649659,177.813575,-607.787064,2.426901
186.914821,-608.891698,2.626359,178.383742,-605.864497,2.414416
187.490642,-606.967837,2.604941,178.952146,-603.941910,2.404594
188.066083,-605.043817,2.585050,179.518683,-602.019369,2.397605
188.635597,-603.117840,2.566291,180.082585,-600.096685,2.393577
189.199548,-601.190194,2.548339,180.646041,-598.174735,2.392636
189.763898,-599.263145,2.531008,181.212073,-596.254708,2.394718
190.334072,-597.338747,2.514156,181.782854,-594.337532,2.399467
190.908530,-595.416568,2.497727,182.355916,-592.422558,2.406144
191.483311,-593.495366,2.481815,182.927533,-590.508698,2.413849
192.053082,-591.573416,2.466643,183.494304,-588.595017,2.421680
192.618692,-589.651150,2.452510,184.057735,-586.682315,2.428909
193.184541,-587.730224,2.439681,184.620784,-584.771871,2.434986
193.754281,-585.811958,2.428418,185.184470,-582.864348,2.439542
194.326981,-583.896016,2.419039,185.748824,-580.960157,2.442425
194.898936,-581.981100,2.411990,186.313067,-579.059409,2.443684
195.467816,-580.066364,2.407752,186.877832,-577.162611,2.443633
196.033544,-578.151721,2.406826,187.441723,-575.269414,2.442809
196.598169,-576.237769,2.409651,188.004161,-573.379583,2.441972
197.162562,-574.324598,2.416614,188.562135,-571.492031,2.442042
197.727218,-572.412099,2.428021,189.117082,-569.607088,2.444025
198.290370,-570.499347,2.444095,189.672988,-567.725786,2.448988
198.852420,-568.586040,2.464943,190.234110,-565.849152,2.457962
199.413080,-566.671555,2.490562,190.798494,-563.976258,2.471847
199.972942,-564.755506,2.520914,191.360989,-562.105081,2.491315
200.533033,-562.837617,2.555918,191.918794,-560.234131,2.516768
201.094430,-560.917610,2.595515,192.471912,-558.362672,2.548271
201.658119,-558.995181,2.639618,193.023404,-556.490793,2.585580
202.223713,-557.069519,2.688097,193.574568,-554.618646,2.628121
202.793006,-555.140514,2.740783,194.125961,-552.746092,2.675037
203.367293,-553.207665,2.797428,194.677111,-550.874131,2.725214
203.945931,-551.269661,2.857716,195.227670,-549.005005,2.777350
204.530322,-549.326021,2.921307,195.777715,-547.139385,2.830110
205.119893,-547.375842,2.987815,196.328357,-545.277680,2.882230
205.715262,-545.418276,3.056894,196.880869,-543.421002,2.932580
206.312687,-543.451389,3.128178,197.433795,-541.569656,2.980288
206.907754,-541.473372,3.201276,197.984870,-539.723056,3.024933
207.499688,-539.483305,3.275851,198.533107,-537.880626,3.066723
208.086066,-537.479877,3.351594,199.077756,-536.041858,3.106506
208.666404,-535.461890,3.428393,199.616721,-534.206086,3.145586
209.234378,-533.427437,3.506188,200.141151,-532.371181,3.185281
209.791447,-531.375770,3.585400,200.633713,-530.534478,3.226511
210.312771,-529.303769,3.665486,201.084810,-528.695544,3.270341
210.787654,-527.210946,3.746339,201.494234,-526.855245,3.318234
211.265854,-525.098314,3.830795,201.841012,-525.013821,3.370607
211.721861,-522.961091,3.918525,202.143035,-523.173558,3.429318
212.130955,-520.796875,4.009115,202.365147,-521.336488,3.493180
212.423819,-518.612344,4.099471,202.522722,-519.502853,3.563337
212.590054,-516.417606,4.189293,202.618376,-517.672127,3.640210
212.663905,-514.217409,4.280723,202.668629,-515.841444,3.724733
212.652660,-512.016978,4.374541,202.679627,-514.007646,3.816803
212.548556,-509.823427,4.470832,202.628723,-512.173617,3.914121
212.322288,-507.649502,4.568556,202.497230,-510.344648,4.014284
211.948606,-505.508791,4.666738,202.240031,-508.537053,4.113506
211.395344,-503.418818,4.763422,201.854245,-506.758900,4.210874
210.655685,-501.391532,4.857102,201.323124,-505.023748,4.305334
209.724957,-499.440535,4.945604,200.639315,-503.343626,4.396831
208.616104,-497.574784,5.027095,199.818480,-501.721201,4.486741
207.358783,-495.795083,5.101451,198.869191,-500.160700,4.576040
206.001332,-494.088361,5.170512,197.810334,-498.659670,4.666136
204.595614,-492.431550,5.237030,196.678326,-497.202249,4.759135
203.135982,-490.829335,5.300623,195.484545,-495.782847,4.855094
201.657830,-489.258873,5.363419,194.155721,-494.453068,4.948920
200.114416,-487.751528,5.422888,192.698694,-493.219496,5.040339
198.429336,-486.370802,5.475483,191.161790,-492.056011,5.130933
196.703653,-485.048237,5.526655,189.611376,-490.913582,5.222250
194.979611,-483.749348,5.578063,188.052715,-489.785414,5.312123
193.262431,-482.466518,5.629242,186.500495,-488.656512,5.398276
191.552284,-481.196664,5.679672,184.956611,-487.523222,5.477925
189.857461,-479.929757,5.729103,183.415120,-486.390259,5.548964
188.180941,-478.662273,5.776949,181.873751,-485.257047,5.611138
