y,x
18869.270916,26009.995842
18957.077977,25962.147468
19044.885037,25914.299095
19132.692098,25866.450722
19220.499158,25818.602348
19308.306219,25770.753975
19396.113279,25722.905601
19483.92034,25675.057228
19571.7274,25627.208855
19659.534461,25579.360481
19747.341521,25531.512108
19835.148582,25483.663735
19922.955642,25435.815361
20010.762703,25387.966988
20098.569763,25340.118614
20186.376824,25292.270241
20274.183884,25244.421868
20361.990945,25196.573494
20449.798005,25148.725121
20537.605066,25100.876747
20625.412126,25053.028374
20713.219187,25005.180001
20801.026247,24957.331627
20888.833308,24909.483254
20976.640368,24861.634881
21064.447429,24813.786507
21152.254489,24765.938134
21223.586884,24695.85471
21294.919278,24625.771286
21366.251672,24555.687863
21437.584066,24485.604439
21508.916461,24415.521015
21580.248855,24345.437592
21651.581249,24275.354168
21722.913643,24205.270744
21794.246038,24135.187321
21865.578432,24065.103897
21936.910826,23995.020474
22008.24322,23924.93705
22079.575615,23854.853626
22150.908009,23784.770203
22222.240403,23714.686779
22256.835697,23620.861592
22291.430991,23527.036406
22326.026284,23433.211219
22360.621578,23339.386032
22395.216872,23245.560846
22429.812166,23151.735659
22464.40746,23057.910473
22499.002753,22964.085286
22533.598047,22870.260099
22568.193341,22776.434913
22602.788635,22682.609726
22637.383928,22588.78454
22671.979222,22494.959353
22706.574516,22401.134166
22741.16981,22307.30898
22775.765104,22213.483793
22778.949768,22113.534517
22782.134433,22013.58524
22785.319097,21913.635964
22788.503761,21813.686687
22791.688426,21713.737411
22794.87309,21613.788135
22798.057755,21513.838858
22801.242419,21413.889582
22804.427084,21313.940305
22807.611748,21213.991029
22788.181677,21115.896827
22768.751606,21017.802626
22749.321535,20919.708425
22729.891464,20821.614224
22710.461393,20723.520022
22691.031322,20625.425821
22671.601251,20527.33162
22652.17118,20429.237419
22632.741109,20331.143217
22613.311037,20233.049016
22564.289121,20145.889096
22515.267205,20058.729176
22466.245288,19971.569256
22417.223372,19884.409336
22368.201455,19797.249416
22319.179539,19710.089496
22270.157623,19622.929576
22221.135706,19535.769657
22172.11379,19448.609737
22123.091873,19361.449817
22074.069957,19274.289897
22025.048041,19187.129977
21976.026124,19099.970057
21915.227849,19020.575034
21854.429573,18941.180011
21793.631298,18861.784987
21732.833023,18782.389964
21672.034747,18702.994941
21611.236472,18623.599918
21550.438197,18544.204895
21489.639921,18464.809872
21428.841646,18385.414849
21368.04337,18306.019826
21307.245095,18226.624803
21246.44682,18147.229779
21185.648544,18067.834756
21124.850269,17988.439733
21064.051994,17909.04471
21003.253718,17829.649687
20942.455443,17750.254664
20881.657167,17670.859641
20810.042554,17601.064604
20738.427941,17531.269567
20666.813328,17461.474531
20595.198714,17391.679494
20523.584101,17321.884457
20451.969488,17252.089421
20380.354875,17182.294384
20308.740261,17112.499347
20237.125648,17042.70431
20165.511035,16972.909274
20093.896422,16903.114237
20022.281809,16833.3192
19950.667195,16763.524164
19879.052582,16693.729127
19807.437969,16623.93409
19735.823356,16554.139054
19664.208742,16484.344017
19587.561392,16420.116425
19510.914041,16355.888832
19434.26669,16291.66124
19357.61934,16227.433648
19280.971989,16163.206056
19204.324638,16098.978464
19127.677288,16034.750871
19051.029937,15970.523279
18974.382586,15906.295687
18897.735236,15842.068095
18821.087885,15777.840502
18744.440534,15713.61291
18667.793184,15649.385318
18591.145833,15585.157726
18514.498482,15520.930133
18437.851132,15456.702541
18361.203781,15392.474949
18284.55643,15328.247357
18207.90908,15264.019764
18127.680978,15204.325111
18047.452876,15144.630458
17967.224773,15084.935805
17886.996671,15025.241152
17806.768569,14965.546498
17726.540467,14905.851845
17646.312365,14846.157192
17566.084263,14786.462539
17485.856161,14726.767886
17405.628059,14667.073232
17325.399957,14607.378579
17245.171855,14547.683926
17164.943753,14487.989273
17084.715651,14428.294619
17004.487549,14368.599966
16924.259447,14308.905313
16844.031344,14249.21066
16763.803242,14189.516007
16683.57514,14129.821353
16603.347038,14070.1267
16523.118936,14010.432047
16442.890834,13950.737394
16361.236756,13893.008618
16279.582678,13835.279843
16197.928599,13777.551068
16116.274521,13719.822292
16034.620443,13662.093517
15952.966365,13604.364741
15871.312287,13546.635966
15789.658208,13488.907191
15708.00413,13431.178415
15626.350052,13373.44964
15544.695974,13315.720864
15463.041895,13257.992089
15381.387817,13200.263314
15299.733739,13142.534538
15218.079661,13084.805763
15136.425583,13027.076987
15054.771504,12969.348212
14973.117426,12911.619437
14891.463348,12853.890661
14809.80927,12796.161886
14728.155192,12738.43311
14646.501113,12680.704335
14564.847035,12622.97556
14480.782043,12568.817669
14396.717051,12514.659778
14312.652059,12460.501888
14228.587068,12406.343997
14144.522076,12352.186107
14060.457084,12298.028216
13976.392092,12243.870326
13892.3271,12189.712435
13808.262108,12135.554544
13724.197116,12081.396654
13640.132124,12027.238763
13556.067133,11973.080873
13472.002141,11918.922982
13387.937149,11864.765092
13303.872157,11810.607201
13219.807165,11756.44931
13135.742173,11702.29142
13051.677181,11648.133529
12967.612189,11593.975639
12883.547198,11539.817748
12799.482206,11485.659858
12715.417214,11431.501967
12631.352222,11377.344076
12547.28723,11323.186186
12463.222238,11269.028295
12375.653419,11220.740596
12288.0846,11172.452897
12200.51578,11124.165198
12112.946961,11075.877499
12025.378142,11027.589799
11937.809323,10979.3021
11850.240504,10931.014401
11762.671684,10882.726702
11675.102865,10834.439003
11587.534046,10786.151304
11499.965227,10737.863605
11412.396407,10689.575905
11324.827588,10641.288206
11237.258769,10593.000507
11149.68995,10544.712808
11062.12113,10496.425109
10974.552311,10448.13741
10886.983492,10399.84971
10799.414673,10351.562011
10711.845854,10303.274312
10624.277034,10254.986613
10536.708215,10206.698914
10449.139396,10158.411215
10361.570577,10110.123515
10274.001757,10061.835816
10186.432938,10013.548117
10098.864119,9965.260418
10007.165218,9925.369173
9915.466316,9885.477927
9823.767415,9845.586682
9732.068514,9805.695437
9640.369612,9765.804192
9548.670711,9725.912946
9456.97181,9686.021701
9365.272908,9646.130456
9273.574007,9606.23921
9181.875106,9566.347965
9090.176204,9526.45672
8998.477303,9486.565474
8906.778402,9446.674229
8815.0795,9406.782984
8723.380599,9366.891739
8631.681698,9327.000493
8539.982796,9287.109248
8448.283895,9247.218003
8356.584994,9207.326757
8264.886092,9167.435512
8168.756672,9139.883115
8072.627252,9112.330718
7976.497832,9084.778322
7880.368412,9057.225925
7784.238992,9029.673528
7688.109572,9002.121131
7591.980151,8974.568735
7495.850731,8947.016338
7399.721311,8919.463941
7303.591891,8891.911544
7207.462471,8864.359147
7111.333051,8836.806751
7015.20363,8809.254354
6919.07421,8781.701957
6822.94479,8754.14956
6726.81537,8726.597164
6630.68595,8699.044767
6534.55653,8671.49237
6438.42711,8643.939973
6342.297689,8616.387576
6246.168269,8588.83518
6150.038849,8561.282783
6053.909429,8533.730386
5957.780009,8506.177989
5861.650589,8478.625592
5765.521168,8451.073196
5669.391748,8423.520799
5573.262328,8395.968402
5477.132908,8368.416005
5381.003488,8340.863609
5284.874068,8313.311212
5188.744648,8285.758815
5089.943066,8270.323565
4991.141485,8254.888316
4892.339904,8239.453066
4793.538322,8224.017817
4694.736741,8208.582567
4595.93516,8193.147317
4497.133579,8177.712068
4398.331997,8162.276818
4299.530416,8146.841569
4200.728835,8131.406319
4101.927254,8115.971069
4003.125672,8100.53582
3904.324091,8085.10057
3805.52251,8069.66532
3706.720928,8054.230071
3607.919347,8038.794821
3509.117766,8023.359572
3410.316185,8007.924322
3311.514603,7992.489072
3212.713022,7977.053823
3113.911441,7961.618573
3013.956662,7958.616288
2914.001884,7955.614002
2814.047106,7952.611716
2714.092327,7949.609431
2614.137549,7946.607145
2514.18277,7943.60486
2414.227992,7940.602574
2314.273214,7937.600288
2214.318435,7934.598003
2114.363657,7931.595717
2014.408878,7928.593432
1914.4541,7925.591146
1814.499322,7922.58886
1714.544543,7919.586575
1614.700545,7925.143316
1514.856546,7930.700058
1415.012547,7936.256799
1315.168549,7941.813541
1215.32455,7947.370282
1115.480551,7952.927023
1015.636553,7958.483765
915.792554,7964.040506
815.948555,7969.597248
716.104557,7975.153989
616.260558,7980.710731
516.416559,7986.267472
416.572561,7991.824214
316.728562,7997.380955
216.884563,8002.937696
117.040565,8008.494438
17.196566,8014.051179
-82.647433,8019.607921
-179.369089,8044.961854
-276.090746,8070.315787
-372.812403,8095.66972
-469.534059,8121.023653
-566.255716,8146.377586
-662.977373,8171.731519
-759.699029,8197.085452
-856.420686,8222.439385
-953.142343,8247.793318
-1049.863999,8273.147251
-1146.585656,8298.501184
-1243.307313,8323.855117
-1340.028969,8349.20905
-1436.750626,8374.562983
-1533.472283,8399.916916
-1630.193939,8425.270849
-1726.915596,8450.624782
-1823.637253,8475.978715
-1920.358909,8501.332648
-2017.080566,8526.686581
-2113.802223,8552.040514
-2203.074888,8597.036373
-2292.347553,8642.032231
-2381.620218,8687.028089
-2470.892884,8732.023947
-2560.165549,8777.019805
-2649.438214,8822.015663
-2738.710879,8867.011521
-2827.983544,8912.007379
-2917.256209,8957.003237
-3006.528875,9001.999095
-3095.80154,9046.994953
-3185.074205,9091.990811
-3274.34687,9136.98667
-3363.619535,9181.982528
-3439.709736,9246.799187
-3515.799937,9311.615847
-3591.890138,9376.432507
-3667.980339,9441.249167
-3744.070539,9506.065826
-3820.16074,9570.882486
-3896.250941,9635.699146
-3972.341142,9700.515806
-4048.431343,9765.332465
-4124.521544,9830.149125
-4200.611744,9894.965785
-4276.701945,9959.782445
-4352.792146,10024.599104
-4428.882347,10089.415764
-4504.972548,10154.232424
-4564.10209,10234.807935
-4623.231631,10315.383446
-4682.361173,10395.958957
-4741.490715,10476.534468
-4800.620257,10557.109979
-4859.749799,10637.68549
-4918.879341,10718.261001
-4978.008883,10798.836513
-5037.138425,10879.412024
-5096.267966,10959.987535
-5155.397508,11040.563046
-5214.52705,11121.138557
-5273.656592,11201.714068
-5332.786134,11282.289579
-5391.915676,11362.86509
-5451.045218,11443.440601
-5510.17476,11524.016112
-5554.25988,11613.711966
-5598.345,11703.407819
-5642.43012,11793.103672
-5686.51524,11882.799525
-5730.60036,11972.495379
-5774.685481,12062.191232
-5815.692016,12153.355317
-5856.698551,12244.519402
-5897.705086,12335.683487
-5938.711621,12426.847573
-5979.718157,12518.011658
-6020.724692,12609.175743
-6061.731227,12700.339828
-6102.737762,12791.503913
-6143.744297,12882.667999
-6184.750833,12973.832084
-6225.757368,13064.996169
-6266.763903,13156.160254
-6307.770438,13247.324339
-6348.776973,13338.488425
-6389.783509,13429.65251
-6430.790044,13520.816595
-6469.004033,13613.211702
-6507.218022,13705.606809
-6545.432011,13798.001916
-6583.646001,13890.397024
-6621.85999,13982.792131
-6660.073979,14075.187238
-6698.287968,14167.582345
-6736.501958,14259.977452
-6774.715947,14352.372559
-6812.929936,14444.767666
-6851.143925,14537.162774
-6889.357914,14629.557881
-6927.571904,14721.952988
-6965.785893,14814.348095
-7003.999882,14906.743202
-7042.213871,14999.138309
-7080.427861,15091.533416
-7118.64185,15183.928524
-7156.855839,15276.323631
-7195.106753,15368.71694
-7233.357667,15461.11025
-7271.608581,15553.503559
-7309.859495,15645.896869
-7348.110409,15738.290179
-7386.361323,15830.683488
-7424.612237,15923.076798
-7462.863151,16015.470107
-7501.114065,16107.863417
-7539.364979,16200.256726
-7577.615893,16292.650036
-7615.866807,16385.043345
-7654.117721,16477.436655
-7692.368636,16569.829965
-7730.61955,16662.223274
-7768.870464,16754.616584
-7807.121378,16847.009893
-7845.372292,16939.403203
-7883.623206,17031.796512
-7921.87412,17124.189822
-7960.125034,17216.583131
-7998.375948,17308.976441
-8036.626862,17401.369751
-8074.208501,17494.038866
-8111.790139,17586.707981
-8149.371778,17679.377096
-8186.953417,17772.046211
-8224.535056,17864.715327
-8262.116695,17957.384442
-8299.698334,18050.053557
-8337.279972,18142.722672
-8374.861611,18235.391787
-8412.44325,18328.060903
-8450.024889,18420.730018
-8487.606528,18513.399133
-8525.188166,18606.068248
-8562.769805,18698.737363
-8600.351444,18791.406479
-8637.933083,18884.075594
-8675.514722,18976.744709
-8713.096361,19069.413824
-8750.677999,19162.082939
-8788.259638,19254.752054
-8825.841277,19347.42117
-8863.422916,19440.090285
-8900.852071,19532.816184
-8938.281225,19625.542083
-8975.71038,19718.267982
-9013.139535,19810.993881
-9050.568689,19903.71978
-9087.997844,19996.445679
-9125.426999,20089.171579
-9162.856154,20181.897478
-9200.285308,20274.623377
-9237.714463,20367.349276
-9275.143618,20460.075175
-9312.572773,20552.801074
-9350.001927,20645.526973
-9387.431082,20738.252872
-9424.860237,20830.978771
-9462.289391,20923.70467
-9499.718546,21016.43057
-9537.147701,21109.156469
-9574.576856,21201.882368
-9612.00601,21294.608267
-9649.435165,21387.334166
-9686.86432,21480.060065
-9724.293475,21572.785964
-9761.722629,21665.511863
-9799.151784,21758.237762
-9836.580939,21850.963661
-9874.010093,21943.689561
-9911.439248,22036.41546
-9948.868403,22129.141359
-9986.297558,22221.867258
-10023.726712,22314.593157
-10061.155867,22407.319056
-10098.585022,22500.044955
-10136.014177,22592.770854
-10173.443331,22685.496753
-10210.872486,22778.222652
-10248.301641,22870.948551
-10285.730795,22963.674451
-10322.659359,23056.594124
-10359.587922,23149.513797
-10396.516486,23242.43347
-10433.445049,23335.353143
-10470.373613,23428.272816
-10507.302176,23521.192489
-10544.23074,23614.112162
-10581.159303,23707.031835
-10618.087866,23799.951508
-10655.01643,23892.871181
-10691.944993,23985.790854
-10728.873557,24078.710527
-10765.80212,24171.6302
-10802.730684,24264.549873
-10839.659247,24357.469546
-10876.587811,24450.389219
-10913.516374,24543.308892
-10950.444937,24636.228565
-10987.373501,24729.148238
-11024.302064,24822.067911
-11061.230628,24914.987584
-11098.159191,25007.907257
-11135.087755,25100.82693
-11172.329881,25193.60396
-11209.572008,25286.380991
-11246.814134,25379.158021
-11284.056261,25471.935052
-11321.298388,25564.712082
-11358.540514,25657.489113
-11395.782641,25750.266143
-11433.024768,25843.043174
-11470.266894,25935.820204
-11507.509021,26028.597235
-11544.751147,26121.374265
-11581.993274,26214.151295
-11619.235401,26306.928326
-11656.477527,26399.705356
-11693.719654,26492.482387
-11730.96178,26585.259417
-11768.203907,26678.036448
-11805.446034,26770.813478
-11842.68816,26863.590509
-11879.930287,26956.367539
-11917.172414,27049.14457
-11954.41454,27141.9216
-11991.656667,27234.698631
-12028.898793,27327.475661
-12066.14092,27420.252692
-12103.383047,27513.029722
-12140.625173,27605.806753
-12177.8673,27698.583783
-12215.109426,27791.360814
-12252.351553,27884.137844
-12291.028833,27976.162954
-12329.706112,28068.188063
-12368.383392,28160.213173
-12407.060672,28252.238283
-12445.737952,28344.263392
-12484.415231,28436.288502
-12523.092511,28528.313612
-12561.769791,28620.338721
-12600.447071,28712.363831
-12639.12435,28804.38894
-12677.80163,28896.41405
-12716.47891,28988.43916
-12755.15619,29080.464269
-12793.833469,29172.489379
-12832.510749,29264.514489
-12871.188029,29356.539598
-12909.865309,29448.564708
-12948.542588,29540.589817
-12987.219868,29632.614927
-13025.897148,29724.640037
-13064.574428,29816.665146
-13103.251707,29908.690256
-13141.928987,30000.715366
-13180.606267,30092.740475
-13219.283547,30184.765585
-13257.960826,30276.790694
-13299.991909,30367.084516
-13342.022992,30457.378337
-13384.054075,30547.672159
-13426.085158,30637.96598
-13468.116241,30728.259802
-13510.147324,30818.553623
-13552.178407,30908.847444
-13594.20949,30999.141266
-13636.240574,31089.435087
-13678.271657,31179.728909
-13720.30274,31270.02273
-13762.333823,31360.316551
-13804.364906,31450.610373
-13846.395989,31540.904194
-13888.427072,31631.198016
-13930.458155,31721.491837
-13972.489238,31811.785659
-14014.520321,31902.07948
-14056.551404,31992.373301
-14098.582487,32082.667123
-14145.327726,32170.459462
-14192.072965,32258.251801
-14238.818204,32346.044139
-14285.563442,32433.836478
-14332.308681,32521.628817
-14379.05392,32609.421156
-14425.799159,32697.213495
-14472.544398,32785.005834
-14519.289637,32872.798173
-14566.034876,32960.590512
-14612.780115,33048.38285
-14659.525354,33136.175189
-14706.270593,33223.967528
-14753.015832,33311.759867
-14799.761071,33399.552206
-14846.506309,33487.344545
-14893.251548,33575.136884
-14939.996787,33662.929223
-14986.742026,33750.721562
-15033.487265,33838.5139
-15080.232504,33926.306239
-15126.977743,34014.098578
-15173.722982,34101.890917
-15220.468221,34189.683256
-15267.21346,34277.475595
-15313.958699,34365.267934
-15360.703938,34453.060273
-15407.449176,34540.852611
-15454.194415,34628.64495
-15500.939654,34716.437289
-15549.958301,34802.913875
-15598.976948,34889.390461
-15647.995595,34975.867047
-15697.014242,35062.343632
-15746.032889,35148.820218
-15795.051536,35235.296804
-15853.967851,35315.13972
-15912.884166,35394.982636
-15971.800481,35474.825552
-16030.716796,35554.668468
-16089.633111,35634.511384
-16148.549427,35714.3543
-16207.465742,35794.197216
-16266.382057,35874.040132
-16325.298372,35953.883048
-16399.578668,36019.241998
-16473.858965,36084.600947
-16548.139262,36149.959897
-16622.419558,36215.318846
-16696.699855,36280.677796
-16778.007593,36336.703172
-16859.315332,36392.728547
-16940.62307,36448.753923
-17021.930808,36504.779299
-17103.238547,36560.804674
-17184.546285,36616.83005
-17275.85391,36654.397907
-17367.161535,36691.965764
-17458.46916,36729.533622
-17549.776785,36767.101479
-17641.08441,36804.669336
-17732.392035,36842.237193
-17823.699661,36879.80505
-17915.007286,36917.372907
-18012.580682,36933.375677
-18110.154079,36949.378446
-18207.727475,36965.381215
-18305.300872,36981.383984
-18402.874268,36997.386753
-18500.447664,37013.389522
-18599.353722,37018.366453
-18698.259779,37023.343385
-18797.165836,37028.320316
-18896.071893,37033.297248
-18994.97795,37038.274179
-19093.884007,37043.251111
-19192.790064,37048.228042
-19291.696121,37053.204974
-19390.602178,37058.181905
-19488.705642,37042.847523
-19586.809106,37027.513141
-19684.91257,37012.178758
-19783.016034,36996.844376
-19881.119498,36981.509993
-19979.222963,36966.175611
-20077.326427,36950.841229
-20175.429891,36935.506846
-20273.533355,36920.172464
-20371.636819,36904.838081
-20469.740283,36889.503699
-20567.843747,36874.169317
-20664.061288,36849.124325
-20760.278829,36824.079333
-20856.496371,36799.034341
-20952.713912,36773.989349
-21048.931454,36748.944358
-21145.148995,36723.899366
-21241.366536,36698.854374
-21337.584078,36673.809382
-21433.801619,36648.76439
-21530.01916,36623.719398
-21626.236702,36598.674407
-21722.454243,36573.629415
-21818.671785,36548.584423
-21914.889326,36523.539431
-22009.593118,36493.017341
-22104.29691,36462.49525
-22199.000701,36431.97316
-22293.704493,36401.451069
-22388.408285,36370.928978
-22483.112077,36340.406888
-22577.815869,36309.884797
-22672.519661,36279.362707
-22767.223453,36248.840616
-22861.927244,36218.318526
-22956.631036,36187.796435
-23051.334828,36157.274345
-23146.03862,36126.752254
-23240.742412,36096.230164
-23335.446204,36065.708073
-23430.149996,36035.185982
-23524.853787,36004.663892
-23619.557579,35974.141801
-23714.261371,35943.619711
-23808.965163,35913.09762
-23903.668955,35882.57553
-23998.372747,35852.053439
-24093.076539,35821.531349
-24187.78033,35791.009258
-24282.484122,35760.487167
-24377.187914,35729.965077
-24471.891706,35699.442986
-24566.595498,35668.920896
-24661.29929,35638.398805
-24756.003082,35607.876715
-24850.706873,35577.354624
-24945.410665,35546.832534
-25040.114457,35516.310443
-25134.818249,35485.788353
-25229.522041,35455.266262
-25324.225833,35424.744171
-25418.140015,35391.672683
-25512.054198,35358.601195
-25605.968381,35325.529707
-25699.882564,35292.458219
-25793.796747,35259.38673
-25887.71093,35226.315242
-25981.625113,35193.243754
-26075.539295,35160.172266
-26169.453478,35127.100777
-26263.367661,35094.029289
-26357.281844,35060.957801
-26451.196027,35027.886313
-26545.11021,34994.814825
-26639.024393,34961.743336
-26732.938575,34928.671848
-26826.852758,34895.60036
-26920.766941,34862.528872
-27014.681124,34829.457384
-27108.595307,34796.385895
-27202.50949,34763.314407
-27296.423673,34730.242919
-27390.337855,34697.171431
-27484.252038,34664.099942
-27578.166221,34631.028454
-27672.080404,34597.956966
-27765.994587,34564.885478
-27859.90877,34531.81399
-27953.822953,34498.742501
-28047.737135,34465.671013
-28141.651318,34432.599525
-28235.565501,34399.528037
-28329.479684,34366.456549
-28423.393867,34333.38506
-28517.30805,34300.313572
-28611.222233,34267.242084
-28705.136415,34234.170596
-28799.050598,34201.099107
-28892.964781,34168.027619
-28986.878964,34134.956131
-29080.793147,34101.884643
-29174.70733,34068.813155
-29268.621513,34035.741666
-29362.535695,34002.670178
-29456.449878,33969.59869
-29550.364061,33936.527202
-29644.278244,33903.455714
-29738.192427,33870.384225
-29832.10661,33837.312737
-29926.020793,33804.241249
-30019.934976,33771.169761
-30113.499736,33736.926069
-30207.064496,33702.682378
-30300.629256,33668.438686
-30394.194016,33634.194995
-30487.758777,33599.951303
-30581.323537,33565.707612
-30674.888297,33531.46392
-30768.453057,33497.220229
-30862.017818,33462.976537
-30955.582578,33428.732846
-31049.147338,33394.489154
-31142.712098,33360.245463
-31236.276859,33326.001771
-31329.841619,33291.75808
-31423.406379,33257.514388
-31516.971139,33223.270697
-31610.5359,33189.027005
-31704.10066,33154.783314
-31797.66542,33120.539622
-31891.23018,33086.295931
-31984.794941,33052.05224
-32078.359701,33017.808548
-32171.924461,32983.564857
-32265.489221,32949.321165
-32359.053982,32915.077474
-32452.618742,32880.833782
-32546.183502,32846.590091
-32639.748262,32812.346399
-32733.313023,32778.102708
-32826.877783,32743.859016
-32920.442543,32709.615325
-33014.007303,32675.371633
-33107.572063,32641.127942
-33201.136824,32606.88425
-33294.701584,32572.640559
-33388.266344,32538.396867
-33481.831104,32504.153176
-33575.395865,32469.909484
-33668.960625,32435.665793
-33762.525385,32401.422101
-33856.090145,32367.17841
-33949.298315,32331.811897
-34042.506484,32296.445384
-34135.714654,32261.078871
-34228.922823,32225.712358
-34322.130992,32190.345845
-34415.339162,32154.979332
-34508.547331,32119.612819
-34601.755501,32084.246306
-34694.96367,32048.879793
-34788.171839,32013.51328
-34881.380009,31978.146767
-34974.588178,31942.780254
-35067.796348,31907.413741
-35161.004517,31872.047228
-35254.212686,31836.680715
-35347.420856,31801.314202
-35440.629025,31765.947689
-35533.837195,31730.581176
-35627.045364,31695.214663
-35720.253533,31659.84815
-35813.461703,31624.481637
-35906.669872,31589.115124
-35999.878041,31553.748611
-36093.086211,31518.382099
-36186.29438,31483.015586
-36279.50255,31447.649073
-36372.710719,31412.28256
-36465.334489,31375.251957
-36557.958259,31338.221355
-36650.582029,31301.190753
-36743.205799,31264.160151
-36835.829569,31227.129548
-36928.453339,31190.098946
-37021.077109,31153.068344
-37113.700878,31116.037742
-37206.324648,31079.00714
-37298.948418,31041.976537
-37391.572188,31004.945935
-37484.195958,30967.915333
-37576.819728,30930.884731
-37669.443498,30893.854128
-37762.067268,30856.823526
-37854.691038,30819.792924
-37947.314808,30782.762322
-38039.938578,30745.73172
-38132.562348,30708.701117
-38225.186118,30671.670515
-38317.809887,30634.639913
-38410.433657,30597.609311
-38503.057427,30560.578708
-38595.681197,30523.548106
-38688.304967,30486.517504
-38780.928737,30449.486902
-38873.552507,30412.456299
-38966.176277,30375.425697
-39058.800047,30338.395095
-39151.423817,30301.364493
-39244.047587,30264.333891
-39336.671357,30227.303288
-39429.295127,30190.272686
-39521.918896,30153.242084
-39614.542666,30116.211482
-39707.166436,30079.180879
-39799.790206,30042.150277
-39892.413976,30005.119675
-39985.037746,29968.089073
-40077.908052,29931.519602
-40170.778359,29894.950132
-40263.648665,29858.380662
-40356.518972,29821.811191
-40449.389278,29785.241721
-40542.259584,29748.67225
-40635.129891,29712.10278
-40728.000197,29675.533309
-40820.870504,29638.963839
-40913.74081,29602.394369
-41006.611116,29565.824898
-41099.481423,29529.255428
-41192.351729,29492.685957
-41285.222036,29456.116487
-41378.092342,29419.547016
-41470.962648,29382.977546
-41563.832955,29346.408076
-41656.703261,29309.838605
-41749.573568,29273.269135
-41842.443874,29236.699664
-41934.703308,29198.490985
-42026.962741,29160.282306
-42119.222175,29122.073627
-42211.481608,29083.864948
-42303.741042,29045.656269
-42396.000475,29007.44759
-42488.259909,28969.238911
-42580.519342,28931.030232
-42672.778776,28892.821553
-42765.038209,28854.612874
-42857.297643,28816.404195
-42949.557076,28778.195516
-43041.81651,28739.986837
-43134.075943,28701.778157
-43226.335377,28663.569478
-43318.594811,28625.360799
-43410.854244,28587.15212
-43503.113678,28548.943441
-43595.373111,28510.734762
-43687.632545,28472.526083
-43779.891978,28434.317404
-43872.151412,28396.108725
-43964.502983,28357.983705
-44056.854553,28319.858684
-44149.206124,28281.733664
-44241.557695,28243.608644
-44333.909266,28205.483624
-44426.260837,28167.358603
-44518.612408,28129.233583
-44610.963979,28091.108563
-44703.31555,28052.983543
-44795.66712,28014.858522
-44888.018691,27976.733502
-44980.370262,27938.608482
-45072.721833,27900.483462
-45165.073404,27862.358442
-45257.424975,27824.233421
-45349.776546,27786.108401
-45442.128116,27747.983381
-45534.479687,27709.858361
-45626.831258,27671.73334
-45719.182829,27633.60832
-45811.5344,27595.4833
-45904.514826,27558.779133
-45997.495251,27522.074966
-46090.475677,27485.370799
-46183.456103,27448.666632
-46276.436529,27411.962466
-46369.416954,27375.258299
-46462.39738,27338.554132
-46555.377806,27301.849965
-46648.358232,27265.145798
-46741.338657,27228.441631
-46834.319083,27191.737465
-46927.299509,27155.033298
-47020.279935,27118.329131
-47113.26036,27081.624964
-47206.240786,27044.920797
-47299.221212,27008.21663
-47392.201638,26971.512464
-47485.182063,26934.808297
-47578.162489,26898.10413
-47671.142915,26861.399963
-47764.123341,26824.695796
-47857.204073,26788.166675
-47950.284805,26751.637553
-48043.365537,26715.108432
-48136.446269,26678.579311
-48229.527001,26642.050189
-48322.607733,26605.521068
-48415.688465,26568.991947
-48508.769197,26532.462825
-48601.849929,26495.933704
-48694.930661,26459.404582
-48788.011393,26422.875461
-48881.092125,26386.34634
-48974.172857,26349.817218
-49067.253589,26313.288097
-49160.334321,26276.758975
-49253.415053,26240.229854
-49346.495785,26203.700733
-49439.576517,26167.171611
-49532.657249,26130.64249
-49625.737981,26094.113369
-49718.818713,26057.584247
-49812.180317,26021.757188
-49905.541921,25985.930128
-49998.903525,25950.103068
-50092.265129,25914.276009
-50185.626733,25878.448949
-50278.988337,25842.62189
-50372.349941,25806.79483
-50465.711545,25770.967771
-50559.073149,25735.140711
-50652.434753,25699.313651
-50745.796358,25663.486592
-50839.157962,25627.659532
-50932.519566,25591.832473
-51025.88117,25556.005413
-51119.242774,25520.178353
-51212.604378,25484.351294
-51305.965982,25448.524234
-51399.327586,25412.697175
-51492.68919,25376.870115
-51586.050794,25341.043055
-51679.412398,25305.215996
-51772.774002,25269.388936
-51866.135606,25233.561877
-51959.49721,25197.734817
-52052.858814,25161.907758
-52146.220418,25126.080698
-52239.582023,25090.253638
-52332.943627,25054.426579
-52426.305231,25018.599519
-52519.666835,24982.77246
-52613.028439,24946.9454
-52707.109656,24913.059904
-52801.190874,24879.174408
-52895.272091,24845.288912
-52989.353309,24811.403416
-53083.434527,24777.51792
-53177.515744,24743.632425
-53271.596962,24709.746929
-53365.678179,24675.861433
-53459.759397,24641.975937
-53553.840614,24608.090441
-53647.921832,24574.204945
-53742.00305,24540.319449
-53836.084267,24506.433953
-53930.165485,24472.548457
-54024.246702,24438.662961
-54118.32792,24404.777465
-54212.409137,24370.891969
-54306.490355,24337.006474
-54400.571573,24303.120978
-54494.65279,24269.235482
-54588.734008,24235.349986
-54682.815225,24201.46449
-54776.896443,24167.578994
-54870.97766,24133.693498
-54963.518078,24095.828906
-55056.058496,24057.964314
-55148.598913,24020.099722
-55241.139331,23982.23513
-55333.679748,23944.370538
-55426.220166,23906.505945
-55518.760584,23868.641353
-55611.301001,23830.776761
-55703.841419,23792.912169
