Sref,Xref,Yref,Aref,Kref,Lmax,Lmin,S,L,X,Y,A,dA,K,V,AN,AT,Vs,ANs,ATs,TIME,s_dot,n_dot,s_ddot,n_ddot
2331.5669003,-340.0707248,-78.9260987,4.3827364,-0.0001603,6.5988476,-6.7037859,2307.5768274,-4.0849031,-343.9356459,-77.6036696,4.3874854,0.004749,-4.89e-05,71.0,-0.2465049,0.0,71.0,-0.2465049,0.0,46.1121608092875,71.0457208160673,0.33717773260170847,-0.3181087125820249,0.5620814239528864
2334.5649711,-341.0419353,-81.7625354,4.3823237,-0.000115,6.6151506,-6.7106683,2310.573284,-4.0701716,-344.892374,-80.4432864,4.3873575,0.0050338,-3.7e-05,71.0,-0.186517,0.0,71.0,-0.186517,0.0,46.1543644235424,71.0323485548363,0.35739829063450557,-0.31514610900655504,0.3934571409643376
2337.5629655,-342.0141028,-84.5985758,4.3820468,-6.98e-05,6.6322545,-6.7147309,2313.5702371,-4.0547336,-345.8495729,-83.2832685,4.3872636,0.0052168,-2.63e-05,71.0,-0.1325783,0.0,71.0,-0.1325783,0.0,46.196575031005,71.0191337336235,0.37039111996213914,-0.31182658727802803,0.21937533777308618
2340.56086,-342.9868348,-87.4343294,4.3819055,-2.45e-05,6.6496136,-6.7150566,2316.5676561,-4.0389001,-346.807142,-86.1236174,4.3872001,0.0052947,-1.57e-05,71.0,-0.0791437,0.0,71.0,-0.0791437,0.0,46.2387921995338,71.00603106423391,0.37592194357114544,-0.29947940953888447,0.04437066908867161
2343.558631,-343.9597388,-90.269906,4.3818998,1.81e-05,6.6666156,-6.7112949,2319.5655185,-4.0229907,-347.7649918,-88.9643395,4.3871692,0.0052693,-4.4e-06,71.0,-0.0221804,0.0,71.0,-0.0221804,0.0,46.2810156120196,70.99384482907942,0.37411856872813626,-0.24643590900870446,-0.11341301548581852
2346.5562593,-344.9324226,-93.1054151,4.3820142,4.87e-05,6.6827984,-6.7052527,2322.5637689,-4.0073047,-348.7230025,-91.805417,4.3871738,0.0051596,4e-06,71.0,0.020164,0.0,71.0,0.020164,0.0,46.3232444918352,70.98520177033315,0.36632997462108174,-0.14435799478122976,-0.225278533504915
2349.553741,-345.9045852,-95.9409441,4.3821917,6.17e-05,6.6974091,-6.6981346,2325.5621078,-3.9920508,-349.680978,-94.6465997,4.3871934,0.0050017,6.5e-06,71.0,0.0327665,0.0,71.0,0.0327665,0.0,46.3654746172675,70.98162844639813,0.35511921932592244,-0.05372578353139576,-0.27817924009343864
2352.5510856,-346.8761675,-98.7765211,4.3823842,6.56e-05,6.710758,-6.6904645,2328.5603185,-3.977312,-350.6388648,-97.487677,4.3872127,0.0048285,7.6e-06,71.0,0.0383116,0.0,71.0,0.0383116,0.0,46.4077029368557,70.98065265954881,0.34282216788015163,-0.019043531972400777,-0.2922844805735781
2355.5483042,-347.8471498,-101.6121645,4.3825848,6.83e-05,6.7224641,-6.6830697,2331.5584283,-3.9630975,-351.5966575,-100.3286796,4.3872391,0.0046543,1.02e-05,71.0,0.0514182,0.0,71.0,0.0514182,0.0,46.4499298360498,70.98001814231053,0.33045410691950194,-0.01501288031145262,-0.29278203075226933
2358.5454082,-348.8175125,-104.4478928,4.3827936,7.1e-05,6.7326537,-6.6760705,2334.5564441,-3.9494044,-352.5543322,-103.1696227,4.3872738,0.0044801,1.27e-05,71.0,0.0640207,0.0,71.0,0.0640207,0.0,46.4921554102077,70.97938430340336,0.31808603593101104,-0.015328099970137314,-0.29378342794172685
2361.5424086,-349.7872361,-107.2837244,4.3830107,7.38e-05,6.7411315,-6.6698473,2337.5543782,-3.9362349,-353.5118716,-106.0105253,4.3873151,0.0043044,1.46e-05,71.0,0.0735986,0.0,71.0,0.0735986,0.0,46.5343798351316,70.97872335911863,0.30561145627694664,-0.015301480605059273,-0.29831295108557365
2364.5393168,-350.756301,-110.1196779,4.3832359,7.65e-05,6.7477031,-6.6645794,2340.5522416,-3.9235963,-354.469263,-108.851403,4.3873615,0.0041256,1.62e-05,71.0,0.0816642,0.0,71.0,0.0816642,0.0,46.5766032619712,70.97809133312677,0.2929167690630263,-0.015283870470048286,-0.3038507172005241
2367.5361442,-351.7246874,-112.9557716,4.3834694,7.93e-05,6.7521318,-6.6602826,2343.5500454,-3.9114995,-355.426497,-111.692271,4.387412,0.0039426,1.73e-05,71.0,0.0872093,0.0,71.0,0.0872093,0.0,46.6188258514104,70.97743226981763,0.2799238748048123,-0.015264589787604034,-0.3124125088082076
2370.5329018,-352.6923758,-115.792024,4.383711,8.2e-05,6.7561837,-6.6549166,2346.5478011,-3.899958,-356.383567,-114.5331434,4.3874654,0.0037544,1.8e-05,71.0,0.090738,0.0,71.0,0.090738,0.0,46.6610477620698,70.97680147298354,0.26656177377786305,-0.014928566682811457,-0.32248666535384424
2373.5296012,-353.6593465,-118.6284535,4.3839608,8.47e-05,6.7532091,-6.6547779,2349.5455198,-3.8889898,-357.3404702,-117.3740331,4.3875198,0.0035589,1.76e-05,71.0,0.0887216,0.0,71.0,0.0887216,0.0,46.7032691536611,70.97617099691988,0.25268136659856627,-0.015245029719756237,-0.3381056583287586
2376.5262536,-354.6255801,-121.4650787,4.3842188,8.75e-05,6.7491093,-6.6528075,2352.5432129,-3.8786208,-358.2972116,-120.2149501,4.3875711,0.0033523,1.55e-05,71.0,0.0781355,0.0,71.0,0.0781355,0.0,46.745490182265,70.97551343289531,0.23801285420469995,-0.015224725432759307,-0.3627978386466276
2379.5228704,-355.5910568,-124.3019179,4.384485,9.02e-05,6.7419213,-6.6510213,2355.5408917,-3.8688916,-359.2538101,-123.0559002,4.3876128,0.0031278,1.06e-05,71.0,0.0534346,0.0,71.0,0.0534346,0.0,46.7877110103704,70.9748843082066,0.2220734379039295,-0.014872492157103597,-0.4011007920674534
2382.519463,-356.555757,-127.1389897,4.3847594,9.29e-05,6.7327652,-6.6501023,2358.5385675,-3.8598689,-360.2103093,-125.8968805,4.3876348,0.0028754,2.3e-06,71.0,0.0115943,0.0,71.0,0.0115943,0.0,46.8299317953055,70.97425641076464,0.20415311867927757,-0.015172722085835396,-0.45654291052195234
2385.5160427,-357.5196612,-129.9763124,4.385042,9.57e-05,6.722749,-6.6497685,2361.5362515,-3.8516526,-361.1667844,-128.7378778,4.3876265,0.0025845,-9.5e-06,71.0,-0.0478895,0.0,71.0,-0.0478895,0.0,46.8721526988557,70.97360177944925,0.18349929571496054,-0.015176532452704358,-0.5301320614601682
2388.5126209,-358.4827497,-132.8139045,4.3853328,9.84e-05,6.713127,-6.6495388,2364.5339553,-3.8443741,-362.12334,-131.5788687,4.3875777,0.002245,-2.45e-05,71.0,-0.1235045,0.0,71.0,-0.1235045,0.0,46.914373878755,70.97297296793437,0.15939486610756962,-0.014932262640393495,-0.6193485175738929
2391.5092091,-359.4450028,-135.6517845,4.3856317,0.0001011,6.7048053,-6.6493222,2367.5316904,-3.838193,-363.0801082,-134.419821,4.3874797,0.001848,-4.22e-05,71.0,-0.2127302,0.0,71.0,-0.2127302,0.0,46.9565954990117,70.97233856444895,0.1312079253185185,-0.01513104363621242,-0.7221755102954793
2394.5058188,-360.4064011,-138.4899709,4.3859388,0.0001038,6.7012239,-6.6494733,2370.5294684,-3.8332944,-364.0372448,-137.2606946,4.3873246,0.0013858,-6.22e-05,71.0,-0.3135502,0.0,71.0,-0.3135502,0.0,46.9988177251742,70.97169247471348,0.09839176850738472,-0.01582167762919231,-0.8365965758820505
2397.5024615,-361.3669248,-141.328482,4.386254,0.0001066,6.7027854,-6.6502444,2373.5273017,-3.829884,-364.9949252,-140.1014431,4.387107,0.000853,-8.34e-05,71.0,-0.4204194,0.0,71.0,-0.4204194,0.0,47.0410407277416,70.97099914989013,0.06056299265563629,-0.016414002565356616,-0.9575701557974211
2400.4991485,-362.3265544,-144.1673364,4.3865775,0.0001093,6.7078381,-6.6516227,2376.5252026,-3.8281803,-365.9533374,-142.9420163,4.3868244,0.000247,-0.0001047,71.0,-0.5277927,0.0,71.0,-0.5277927,0.0,47.0832646846515,70.97030243265772,0.01753699982168086,-0.01695593159984051,-1.0785435050677226
2403.4958915,-363.2852703,-147.0065525,4.3869091,0.000112,6.7148723,-6.6528575,2379.5231842,-3.8284033,-366.9126707,-145.7823637,4.386479,-0.00043,-0.0001244,71.0,-0.6271004,0.0,71.0,-0.6271004,0.0,47.1254897777484,70.96956302381075,-0.030529999059167173,-0.018112832263497698,-1.1914502550157584
2406.492702,-364.2430528,-149.8461487,4.3872488,0.0001147,6.7190454,-6.6566919,2382.5212602,-3.8307588,-367.873101,-148.6224399,4.3860787,-0.0011701,-0.0001403,71.0,-0.7072523,0.0,71.0,-0.7072523,0.0,47.1677161990649,70.96876856802612,-0.0830770810427208,-0.019546793957889903,-1.2851997807815674
2409.4895917,-365.1998823,-152.6861435,4.3875967,0.0001174,6.7214851,-6.6607232,2385.5194446,-3.8354197,-368.8347732,-151.4622104,4.3856379,-0.0019588,-0.0001502,71.0,-0.7571582,-5.0015677,71.0,-0.7571582,-5.0015677,47.2099441488693,70.96790848292993,-0.13907471106405975,-5.0208153966148314,-1.338904452404077
2412.4865719,-366.1557392,-155.5265553,4.3879528,0.0001202,6.7212049,-6.6659353,2388.5177519,-3.8425048,-369.7977811,-154.3016579,4.3851781,-0.0027747,-0.000152,70.7884703,-0.761673144166925,-16.2128197,70.7884703,-0.761673144166925,-16.2128197,47.2522368294547,70.75551801557532,-0.19641651650736336,-16.22835966844749,-1.3187249627254567
2415.4836546,-367.110604,-158.3674027,4.3883169,0.0001229,6.7188934,-6.6723983,2391.5161969,-3.8520589,-370.7621485,-157.1407894,4.3847264,-0.0035905,-0.0001441,70.0983668,-0.70807584613874,-27.1346254,70.0983668,-0.70807584613874,-27.1346254,47.2948021253774,70.06474504308149,-0.2516876452147263,-27.145503620565044,-1.2142547619389794
2418.4808511,-368.0644569,-161.208704,4.3886893,0.0001256,6.7151049,-6.680173,2394.514794,-3.8640373,-371.7278142,-159.9796404,4.384314,-0.0043753,-0.0001259,68.9278566,-0.598157121407694,-32.7873503,68.9278566,-0.598157121407694,-32.7873503,47.3379392708658,68.89376111677977,-0.301579088779178,-32.795469675969514,-1.0511282815856162
2421.4781734,-369.0172784,-164.0504778,4.3890697,0.0001283,6.7103148,-6.6893154,2397.5135573,-3.8782991,-372.6946259,-162.8182767,4.3839714,-0.0050984,-9.85e-05,67.4863424,-0.448609031437209,-32.2116979,67.4863424,-0.448609031437209,-32.2116979,47.3819048294593,67.45190218562664,-0.3440708774761117,-32.21937662669985,-0.8684003432538727
2424.475633,-369.9690488,-166.8927424,4.3894583,0.000131,6.7047291,-6.700125,2400.5125,-3.8946157,-373.662348,-165.6567923,4.3837231,-0.0057352,-6.54e-05,66.039415,-0.285222763413662,-31.5630945,66.039415,-0.285222763413662,-31.5630945,47.4268241421737,66.00465367999453,-0.37874717657524604,-31.569929655927567,-0.675206056138977
2427.4732416,-370.9197486,-169.7355163,4.389855,0.0001337,6.6990669,-6.7124298,2403.5116344,-3.9126994,-374.630689,-168.4952995,4.3835791,-0.0062759,-3.37e-05,64.5900953,-0.140592369846086,-30.8231387,64.5900953,-0.140592369846086,-30.8231387,47.4727423185138,64.55505275187885,-0.40535831811171325,-30.828962622454622,-0.5046147503066534
2430.4710112,-371.8693581,-172.578818,4.3902598,0.0001364,6.6937851,-6.726263,2406.5109722,-3.9322613,-375.599356,-171.3339103,4.3835207,-0.0067391,-1.23e-05,63.1425562,-0.049039883562683,-30.0150533,63.1425562,-0.049039883562683,-30.0150533,47.5197050603053,63.10727413562475,-0.42552077959940526,-30.02002319100145,-0.390274041226248
2433.4689534,-372.8178578,-175.4226659,4.3906728,0.0001391,6.6894076,-6.7413317,2409.5105264,-3.9531264,-376.5681642,-174.1727016,4.3835054,-0.0071674,-2.7e-06,61.7002337,-0.0102786808643135,-29.1952734,61.7002337,-0.0102786808643135,-29.1952734,47.5677583631539,61.66474068587292,-0.44222646868346654,-29.19840543890438,-0.3302502036261799
2436.4670801,-373.765228,-178.2670785,4.3910938,0.0001413,6.6862506,-6.7573132,2412.5103065,-3.9752603,-377.5370608,-177.0117015,4.3835044,-0.0075894,1.6e-06,60.2640858,0.0058108160596956,-28.3953363,60.2640858,0.0058108160596956,-28.3953363,47.6169494737978,60.228519615752084,-0.4573638621247486,-28.38415243953592,-0.2915379205850871
2439.4654003,-374.711449,-181.1120742,4.3915197,0.0001382,6.68464,-6.7738526,2415.5103389,-3.9986609,-378.5060291,-179.8509434,4.383515,-0.0080048,4e-06,58.8335464,0.0138455447280038,-27.6154823,58.8335464,0.0138455447280038,-27.6154823,47.6673288524626,58.79916817811234,-0.4709457427339516,-27.568197983702103,-0.24316957796969385
2442.4638979,-375.6565177,-183.9576601,4.3919227,0.0001245,6.6849846,-6.7905282,2418.5105048,-4.0232899,-379.4749903,-182.6903288,4.3835287,-0.0083941,3.2e-06,57.4080494,0.0105461892349211,-26.8617307,57.4080494,0.0105461892349211,-26.8617307,47.7189483411819,57.37728664053668,-0.48188324843293423,-26.77624501182604,-0.17405513306562867
2445.4625242,-376.6005571,-186.8037543,4.3922666,0.0001029,6.6876436,-6.8068658,2421.5105842,-4.0490268,-380.4438962,-185.5296417,4.383534,-0.0087327,1e-06,55.9866902,0.0031345094795507,-26.1228335,55.9866902,0.0031345094795507,-26.1228335,47.7718622489591,55.961239477029594,-0.48890875541995543,-26.021074917957215,-0.09112775159371395
2448.4612198,-377.5437494,-189.6502337,4.3925398,7.93e-05,6.6934489,-6.821984,2424.510487,-4.075685,-381.4127423,-188.3687884,4.3835344,-0.0090054,0.0,54.5690165,0.0,-25.4012946,54.5690165,0.0,-25.4012946,47.8261317729769,54.54917342477788,-0.491409179139122,-25.30092767254935,-0.0072965951529297135
2451.4599251,-378.4862772,-192.4969749,4.3927423,5.57e-05,6.7026189,-6.8354452,2427.5101553,-4.1030547,-382.381513,-191.2077131,4.3835342,-0.009208,-1e-07,53.1543661,-0.0002825386635492,-24.697715,53.1543661,-0.0002825386635492,-24.697715,47.8818238291088,53.139968093177565,-0.48943848662202094,-24.602783941079508,0.0698060817349922
2454.4585803,-379.4283229,-195.3438544,4.392874,3.21e-05,6.7153918,-6.8464434,2430.5095222,-4.1309235,-383.3501868,-194.0463523,4.383534,-0.0093401,-1e-07,51.7419716,-0.0002677231625055,-24.0119912,51.7419716,-0.0002677231625055,-24.0119912,47.9390110847438,51.73285478376706,-0.4832681623545033,-23.922569562941625,0.13808318166334832
2457.4571256,-380.370069,-198.1907488,4.3929351,8.6e-06,6.7313589,-6.8542114,2433.5085224,-4.1590789,-384.3187433,-196.8846442,4.3835336,-0.0094015,-2e-07,50.3309814,-0.0005066415377374,-23.3439526,50.3309814,-0.0005066415377374,-23.3439526,47.9977729835459,50.326956985351835,-0.47317975097563064,-23.25977692408688,0.1971754367108469
2460.4555012,-381.3116981,-201.0375346,4.3929254,-1.5e-05,6.749849,-6.8581243,2436.5070902,-4.1873087,-385.2871614,-199.7225263,4.383533,-0.0093923,-2e-07,48.9204542,-0.0004786421678268,-22.6928702,48.9204542,-0.0004786421678268,-22.6928702,48.0581966481836,48.921369182729876,-0.45946882654979315,-22.613739887002428,0.2485537406674278
2463.4536471,-382.2533928,-203.8840884,4.392845,-3.86e-05,6.7703741,-6.8587193,2439.5051595,-4.2154005,-386.2554201,-202.5599362,4.3835324,-0.0093125,-2e-07,47.5093806,-0.0004514282489991,-22.0589468,47.5093806,-0.0004514282489991,-22.0589468,48.1203780126982,47.51505193103021,-0.4424247120650966,-21.98502636829999,0.29210183844976695
2466.4515037,-383.1953354,-206.7302867,4.3926938,-6.22e-05,6.7916274,-6.8573497,2442.5026647,-4.2431419,-387.2234984,-205.3968115,4.3835318,-0.0091621,-2e-07,46.0966119,-0.0004249795257318,-21.4412708,46.0966119,-0.0004249795257318,-21.4412708,48.1844231674937,46.1068458214981,-0.42233585906551807,-21.37256730892636,0.3282117838091149
2469.449011,-384.1377086,-209.5760062,4.3924719,-8.58e-05,6.8127679,-6.8557912,2445.49954,-4.2703206,-388.1913753,-208.23309,4.3835311,-0.0089408,-2e-07,44.6809132,-0.0003992768008771,-20.8398553,44.6809132,-0.0003992768008771,-20.8398553,48.2504499791574,44.69550350490483,-0.3994777864527241,-20.776245495186707,0.357262067862712
2472.4461097,-385.0806948,-212.4211234,4.3921791,-0.0001095,6.8346251,-6.8554742,2448.49572,-4.2967241,-389.1590297,-211.0687099,4.3835304,-0.0086487,-2e-07,43.260884,-0.0003743008168922,-20.2541866,43.260884,-0.0003743008168922,-20.2541866,48.3185900492035,43.27962874108245,-0.37414574305910303,-20.195717244414233,0.37980673771553486
2475.4427403,-386.0244766,-215.2655149,4.3918155,-0.0001332,6.8570075,-6.8566858,2451.4911405,-4.3221396,-390.1264404,-213.9036104,4.3835299,-0.0082856,-1e-07,41.8349671,-0.0001750164472258,-19.6836255,41.8349671,-0.0001750164472258,-19.6836255,48.3889911443753,41.85762891201365,-0.34662383735014995,-19.63046390756036,0.39615395339980397
2478.4388437,-386.9692364,-218.1090572,4.391381,-0.0001569,6.8797104,-6.8625727,2454.4857358,-4.3463546,-391.0935859,-216.7377293,4.3835296,-0.0078514,-5e-07,40.4014293,-0.0008161377447414,-19.1263768,40.4014293,-0.0008161377447414,-19.1263768,48.4618200941352,40.427753468776196,-0.31720452299783236,-19.078551276865973,0.4056141733646126
2481.4343609,-387.9151569,-220.9516268,4.3908755,-0.0001806,6.9028992,-6.8750894,2457.4794483,-4.369156,-392.0604469,-219.5710126,4.3835271,-0.0073484,-5.2e-06,38.9584104,-0.0078923402526531,-18.5785335,38.9584104,-0.0078923402526531,-18.5785335,48.5372666297568,38.98812288897485,-0.2862794065010153,-18.546535264806728,0.40293783514661524
2484.4292335,-388.8624205,-223.7931004,4.390299,-0.0001949,6.9303411,-6.8903457,2460.4721941,-4.3903454,-393.0270093,-222.4033764,4.3834986,-0.0068003,-1.88e-05,37.5040809,-0.0264432543820904,-18.0608277,37.5040809,-0.0264432543820904,-18.0608277,48.6155467321543,37.53533190216625,-0.2550370356748143,-18.09094303395115,0.37073532457666347
2487.4234426,-389.8112094,-226.6333547,4.3897083,-0.0001626,6.9555856,-6.9125494,2463.4639955,-4.4098528,-393.993414,-225.2347961,4.3834143,-0.006294,-2.66e-05,36.0345288,-0.0345397612712916,-17.5558625,36.0345288,-0.0345397612712916,-17.5558625,48.6969135516511,36.0596713598139,-0.22679982683574185,-17.694359081094884,0.28723395208757224
2490.4171224,-390.7614081,-229.4724489,4.3893252,-6.07e-05,6.984054,-6.9334087,2466.4560736,-4.4280075,-394.9602386,-228.0663648,4.3833394,-0.0059859,-1.56e-05,34.5460598,-0.0186175118642007,-17.063978,34.5460598,-0.0186175118642007,-17.063978,48.781698281225,34.5547285137733,-0.20678802444808142,-17.280789522445367,0.15598357332212895
2493.4105407,-391.7120362,-232.3109716,4.3893449,7.88e-05,7.0150264,-6.9542751,2469.4497002,-4.4456819,-395.9276572,-230.8993671,4.383321,-0.0060239,-3.5e-06,33.0342835,-0.0038194236022543,-16.5619085,33.0342835,-0.0038194236022543,-16.5619085,48.8702928798084,33.02211583933073,-0.19899401687559512,-16.786669643045638,0.009988961964385992
2496.403986,-392.6619574,-235.1496071,4.3897971,0.0002233,7.0475166,-6.9743953,2472.4451289,-4.4640848,-396.8956686,-233.7340711,4.3833182,-0.0064788,7.13e-05,31.4967277,0.0707327269191066,-15.9212293,31.4967277,0.0707327269191066,-15.9212293,48.9631297531543,31.464701704236706,-0.20405957185413487,-16.120286255149782,-0.04741252149256796
2499.3977486,-393.6100353,-237.9890398,4.3906816,0.0003677,7.085412,-6.9909287,2475.4426893,-4.4845102,-397.8643743,-236.5707906,4.383748,-0.0069337,0.0004747,29.9431822,0.42561324787656,-15.0415381,29.9431822,0.42561324787656,-15.0415381,49.0607067316603,29.89316995160237,-0.20761537885121226,-15.210474435975472,0.20077657312663533
2502.392122,-394.5551336,-240.829954,4.3919982,0.0005118,7.1347006,-7.0056714,2478.442678,-4.5056709,-398.8314196,-239.4106414,4.3861634,-0.0058348,0.0015339,28.3962196,1.23685303660581,-13.8821856,28.3962196,1.23685303660581,-13.8821856,49.1635527706608,28.330406244423305,-0.1656853219952235,-14.020590727995188,0.9061072674919342
2505.387405,-395.4961159,-243.6730339,4.3937462,0.0006555,7.1885661,-7.0212795,2481.4453578,-4.5195365,-399.7880437,-242.2568539,4.392951,-0.0007952,0.0033925,26.8882486,2.45270256909055,-12.5550922,26.8882486,2.45270256909055,-12.5550922,49.2721791094048,26.808817470938934,-0.021381533033309235,-12.671453581617559,1.990173722717494
2508.3839033,-396.4318458,-246.5189638,4.3959246,0.0007987,7.2321044,-7.0418012,2484.4510435,-4.5104509,-400.7182143,-245.1149648,4.4065384,0.0106138,0.0060104,25.4461223,3.89176489409645,-11.1849479,25.4461223,3.89176489409645,-11.1849479,49.3870429670209,25.35335364179516,0.2700749820195032,-11.311642681755286,3.25758519735707
2511.3819306,-397.3611871,-249.3684281,4.3985322,0.0009412,7.2645491,-7.0691305,2487.4604793,-4.4557006,-401.599128,-247.9925196,4.4290857,0.0305535,0.0092792,24.0870456,5.38365975742194,-9.8450418,24.0870456,5.38365975742194,-9.8450418,49.5085524085495,23.975258477934847,0.7358290505267305,-10.050417367620842,4.537110532250549
2514.3818112,-398.2830033,-252.222111,4.4015677,0.001083,7.2857172,-7.1063091,2490.4755832,-4.3264351,-402.4020313,-250.8986122,4.4623933,0.0608257,0.0130947,22.8214987,6.81999216791929,-8.6082868,22.8214987,6.81999216791929,-8.6082868,49.6370990245115,22.67305933267702,1.3872778302528581,-9.000697534165297,5.724753778467294
2517.3838807,-399.1961582,-255.0806969,4.4050291,0.0012238,7.2943616,-7.1548965,2493.5006714,-4.0886245,-403.0930872,-253.8434443,4.5080595,0.1030303,0.017306,21.6504873,8.11207674726705,-7.6570522,21.6504873,8.11207674726705,-7.6570522,49.7731320607025,21.428455649548322,2.226711802951276,-8.378795482565954,6.716790928095716
2520.3884883,-400.0995153,-257.94487,4.4089145,0.0013634,7.2919677,-7.2175755,2496.5440202,-3.7025917,-403.6328209,-256.8381015,4.5671377,0.1582232,0.0214357,20.5461481,9.04895646539103,-7.1599382,20.5461481,9.04895646539103,-7.1599382,49.9173571710047,20.187592824691514,3.237330209940529,-8.344508195127727,7.249333252503107
2523.3959979,-400.9919382,-260.8153147,4.4132214,0.0015018,7.280956,-7.297473,2499.6202236,-3.125096,-403.9781992,-259.8941903,4.6387384,0.225517,0.0249624,19.4448659,9.4383535810735,-6.87546,19.4448659,9.4383535810735,-6.87546,50.0711688762572,18.863961622118474,4.348072313803519,-8.574632225104247,7.125015616808566
2526.40679,-401.8722908,-263.6927151,4.4179472,0.0016388,7.2627396,-7.3952746,2502.7487871,-2.3165013,-404.0889409,-263.0199295,4.7212108,0.3032637,0.0278883,18.3055743,9.34520340724339,-6.6015315,18.3055743,9.34520340724339,-6.6015315,50.2368729210335,17.404163327680138,5.4667137181016745,-8.7917439822431,6.449009252816935
2529.4212632,-402.7394365,-266.5777557,4.4230886,0.0019162,7.2430485,-7.5160461,2505.9607544,-1.233988,-403.9223362,-266.2263662,4.8143378,0.3912492,0.0284992,17.1085404,8.34177724490162,-6.7144922,17.1085404,8.34177724490162,-6.7144922,50.4181996126282,15.778397199907918,6.524230925438126,-9.228891171688536,4.672708509056481
2532.4390682,-403.592239,-269.4711207,4.4294991,0.007115,7.2485765,-7.6512924,2509.293757,0.1754782,-403.4238946,-269.5206459,4.9073118,0.4778127,0.0264243,15.7467395,6.55216427211332,-4.520552,15.7467395,6.55216427211332,-4.520552,50.6210147904615,14.000629719976509,7.240948386513415,-5.460237606607706,2.3466950104912643
2535.4360796,-404.4241672,-272.3734672,4.4663012,0.0277495,7.2701648,-7.7857111,2512.7350499,1.8773268,-402.6119504,-272.8635962,5.0002883,0.5339871,0.0296084,14.7260698,6.42079269983911,-3.0149261,14.7260698,6.42079269983911,-3.0149261,50.8467990931173,13.37261918083692,7.495119086341019,2.7367837983568224,-0.7114304673273993
2538.3681829,-405.052452,-275.2845609,4.5988328,0.0632018,7.2988195,-7.674207,2515.7983386,3.5024629,-401.5804828,-275.7457295,5.1195259,0.5206931,0.045997,14.0854134,9.12575285323743,1.001357,14.0854134,9.12575285323743,1.001357,51.0592939833129,15.692449498124121,7.007232641587872,26.71006304322768,-3.7039199284461457
2541.2546185,-405.0886541,-278.1999048,4.8404632,0.0918401,7.2402752,-7.3272754,2517.9650716,4.5735112,-400.5484871,-277.6486443,5.2477698,0.4073066,0.0647385,14.238477,13.1247097727358,3.8252846,14.238477,13.1247097727358,3.8252846,51.2121501133473,22.54199682392136,5.640397699881148,77.68741007527362,-13.499498921861711
2544.1453601,-404.3151155,-281.0101506,5.1312246,0.1007775,7.0831966,-7.0775117,2519.5319711,5.0727421,-399.6787579,-278.9517775,5.3262594,0.1950348,0.0547833,14.653343,11.7630954352456,5.6222439,14.653343,11.7630954352456,5.6222439,51.3206037538596,29.410937874496238,2.839827768860934,56.91858341988008,-29.978832158878905
2547.0708509,-402.7373421,-283.4816545,5.42845,0.097094,6.8768787,-6.9414874,2520.93955,5.1768786,-398.8359262,-280.0788578,5.3906074,-0.0378426,0.0518504,15.1837267,11.9538793227628,4.5418441,15.1837267,11.9538793227628,4.5418441,51.414940407622,30.507023989917627,-0.5744545639787505,-40.175465928214344,-33.169255852464794
2550.0356822,-400.4744248,-285.4241149,5.7070476,0.0874047,6.6322011,-6.9227548,2522.5191083,4.9322009,-397.8060325,-281.2760685,5.4674115,-0.239636,0.0542178,15.6489894,13.2774441703516,2.1357546,15.6489894,13.2774441703516,2.1357546,51.5173795553879,26.721295377595833,-3.7142726684101652,-62.55234890988252,-23.11373002428505
2553.023435,-397.7648871,-286.7120707,5.9545955,0.0735559,6.4565006,-6.9297693,2524.4726352,4.2807343,-396.4174207,-282.6489413,5.5674281,-0.3871674,0.0486995,15.9132595,12.3322634035144,2.4397157,15.9132595,12.3322634035144,2.4397157,51.6411157446482,21.50754798461029,-6.008321585673617,-38.602882374403926,-12.813199445611584
2556.0319431,-394.8186184,-287.352462,6.1508847,0.0549441,6.5391004,-6.7906385,2526.9974654,3.1673464,-394.4337277,-284.2085882,5.6786999,-0.4721848,0.0380886,16.2955385,10.1142210995348,2.5984591,16.2955385,10.1142210995348,2.5984591,51.797805713826,17.57009826725636,-7.411750313850702,-16.51977524843886,-6.184284057600989
2559.0420343,-391.8004533,-287.5058051,6.2881576,0.0377824,6.8194543,-6.5852168,2530.0700667,1.682416,-391.8215217,-285.8235211,5.7870582,-0.5010994,0.0331504,16.778105,9.33199696693543,3.3967379,16.778105,9.33199696693543,3.3967379,51.9835182824787,15.714204708643157,-8.06003491700251,-4.448060488233194,-2.1838702313587364
2562.0501066,-388.7985106,-287.322528,6.3790301,0.0231973,6.9187845,-6.5535253,2533.410486,0.0678013,-388.8054556,-287.2550834,5.8995804,-0.4794497,0.0324275,17.4409081,9.86396801649792,3.3771981,17.4409081,9.86396801649792,3.3771981,52.1786476013739,15.49880325113082,-8.045333804756265,1.695125925013235,1.6303971459069637
2565.0635017,-385.8119204,-286.9300711,6.4277134,0.0092655,6.8150356,-6.5579001,2536.7981565,-1.4220908,-385.5968251,-288.3358009,6.0119656,-0.4157478,0.0312137,18.0846324,10.2085632249735,3.5297833,18.0846324,10.2085632249735,3.5297833,52.3692565882052,16.328928809076515,-7.303915386221184,6.5120567799924105,5.4103053105374945
