,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
1101,2200.615476,77.526770,1.781855,-0.047343,1.724598,-0.616988,4.852338,-0.926259,44.218676
1102,2202.614219,77.572819,1.685704,-0.049183,1.849629,-0.640855,3.451332,-0.936964,44.244444
1103,2204.612962,77.621583,1.585063,-0.051525,1.938487,-0.664978,1.999116,-0.944196,44.270189
1104,2206.611704,77.672133,1.479901,-0.053858,1.989935,-0.689277,0.733904,-0.949800,44.295925
1105,2208.610447,77.723575,1.370023,-0.055968,2.008818,-0.713715,-0.352190,-0.953396,44.321654
1106,2210.609190,77.775116,1.256133,-0.058226,1.999761,-0.738231,-1.223730,-0.954141,44.347369
1107,2212.607932,77.826119,1.137374,-0.060352,1.968303,-0.762759,-2.212108,-0.950629,44.373076
1108,2214.606675,77.876014,1.015969,-0.060609,1.911405,-0.787210,-3.349330,-0.947465,44.398797
1109,2216.605418,77.924028,0.894428,-0.061465,1.825333,-0.811559,-4.450629,-0.943897,44.424495
1110,2218.604160,77.969423,0.769250,-0.063567,1.711072,-0.835791,-1.424731,-0.938733,44.450168
1111,2220.602903,78.012884,0.640877,-0.064511,1.674493,-0.859893,-0.815653,-0.932894,44.475843
1112,2222.601646,78.055584,0.510860,-0.065778,1.653563,-0.883832,-1.230229,-0.925113,44.501503
1113,2224.600388,78.097603,0.378252,-0.066053,1.622001,-0.907566,0.457885,-0.917023,44.527159
1114,2226.599131,78.139356,0.247742,-0.064308,1.633745,-0.931086,0.326868,-0.908887,44.552808
1115,2228.597874,78.181330,0.119818,-0.063994,1.642121,-0.954378,-0.044984,-0.898576,44.578434
1116,2230.596617,78.223372,-0.009810,-0.065745,1.640969,-0.977392,-0.996778,-0.886627,44.604046
1117,2232.595359,78.265060,-0.143395,-0.067521,1.615449,-1.000092,0.468673,-0.874774,44.629649
1118,2234.594102,78.306547,-0.278528,-0.066910,1.627440,-1.022475,1.927775,-0.861020,44.655235
1119,2236.592845,78.348781,-0.410412,-0.065115,1.676722,-1.044486,1.049353,-0.844582,44.680800
1120,2238.591587,78.391968,-0.539998,-0.064629,1.703536,-1.066067,0.055013,-0.826810,44.706352
1121,2240.590330,78.435489,-0.669130,-0.064230,1.704941,-1.087181,-0.815861,-0.809265,44.731889
1122,2242.589073,78.478690,-0.795160,-0.061199,1.684141,-1.107813,-1.011759,-0.790817,44.757383
1123,2244.587815,78.521225,-0.912578,-0.056539,1.658391,-1.127940,-1.023470,-0.770385,44.782834
1124,2246.586558,78.563113,-1.022828,-0.054556,1.632335,-1.147553,-0.640623,-0.748177,44.808292
1125,2248.585301,78.604482,-1.132222,-0.054779,1.616018,-1.166609,-1.269229,-0.725154,44.833763
1126,2250.584043,78.645194,-1.241539,-0.054365,1.583720,-1.185062,-1.877120,-0.701821,44.859210
1127,2252.582786,78.684815,-1.348270,-0.052078,1.536040,-1.202889,-2.400130,-0.678005,44.884610
1128,2254.581529,78.722970,-1.447934,-0.047619,1.475219,-1.220070,-3.141467,-0.650766,44.909951
1129,2256.580271,78.759351,-1.539152,-0.044587,1.395596,-1.236564,-4.096533,-0.621192,44.935297
1130,2258.579014,78.793438,-1.627344,-0.043630,1.291669,-1.252323,-5.145382,-0.591534,44.960667
1131,2260.577756,78.824507,-1.712620,-0.041507,1.161330,-1.267308,-6.149432,-0.558683,44.985998
1132,2262.576499,78.851959,-1.793708,-0.040337,1.005513,-1.281464,-7.180743,-0.525322,45.011336
1133,2264.575241,78.875113,-1.873349,-0.038660,0.823730,-1.294762,-7.813551,-0.491293,45.036652
1134,2266.573984,78.893416,-1.946126,-0.034401,0.626507,-1.307163,5.529646,-0.451514,45.061893
1135,2268.572726,78.911035,-2.012309,-0.032900,0.766397,-1.318586,4.653160,-0.411466,45.087191
1136,2270.571469,78.931941,-2.078591,-0.032975,0.884263,-1.329008,3.709695,-0.372699,45.112521
1137,2272.570212,78.955490,-2.143234,-0.031840,0.978082,-1.338434,2.771508,-0.332812,45.137811
1138,2274.568955,78.981128,-2.206353,-0.031594,1.048215,-1.346856,1.819122,-0.293864,45.163116
1139,2276.567697,79.008226,-2.269501,-0.031379,1.094232,-1.354289,0.903219,-0.255473,45.188413
1140,2278.566440,79.036130,-2.330508,-0.029491,1.117027,-1.360737,0.129283,-0.215832,45.213650
1141,2280.565183,79.064290,-2.385846,-0.025875,1.120282,-1.366170,-0.233115,-0.174578,45.238824
1142,2282.563926,79.092400,-2.433437,-0.022217,1.114417,-1.370562,-0.891625,-0.133154,45.263982
1143,2284.562668,79.120183,-2.475134,-0.019826,1.091962,-1.373916,-1.618008,-0.091921,45.289166
1144,2286.561411,79.147224,-2.513825,-0.019402,1.051131,-1.376235,-2.338306,-0.050796,45.314401
1145,2288.560154,79.173021,-2.553169,-0.019747,0.992086,-1.377518,-3.034468,-0.009677,45.339653
1146,2290.558896,79.196991,-2.590218,-0.016522,0.915840,-1.377761,-3.612224,0.032496,45.364779
1147,2292.557639,79.218844,-2.618662,-0.012943,0.825156,-1.376945,-4.215200,0.074541,45.389884
1148,2294.556382,79.238343,-2.645111,-0.014274,0.718683,-1.375062,-4.817225,0.116735,45.415143
1149,2296.555124,79.254966,-2.676140,-0.016095,0.596946,-1.372112,-5.441149,0.159696,45.440414
1150,2298.553867,79.268257,-2.707060,-0.014371,0.460120,-1.368096,-6.150718,0.202164,45.465561
1151,2300.552610,79.277862,-2.732177,-0.010859,0.305860,-1.363026,-6.793729,0.244004,45.490641
1152,2302.551352,79.283404,-2.751382,-0.009010,0.135112,-1.356894,-7.449792,0.285506,45.515774
1153,2304.550095,79.284444,-2.769349,-0.009002,-0.052590,-1.349700,-8.173750,0.326866,45.540970
1154,2306.548838,79.280525,-2.787301,-0.008929,-0.258518,-1.341465,-8.880550,0.367603,45.566163
1155,2308.547580,79.271183,-2.805415,-0.009427,-0.482449,-1.332196,-9.574853,0.408760,45.591379
1156,2310.546323,79.255974,-2.824893,-0.009786,-0.723881,-1.321889,-10.255719,0.449517,45.616595
1157,2312.545065,79.234461,-2.844409,-0.009968,-0.982477,-1.310554,-10.902129,0.489916,45.641809
1158,2314.543808,79.206190,-2.865065,-0.010634,-1.257651,-1.298188,-11.502512,0.532176,45.667050
1159,2316.542551,79.170819,-2.886289,-0.010372,-1.547710,-1.284769,-12.091431,0.573681,45.692267
1160,2318.541293,79.127960,-2.906103,-0.009555,-1.852524,-1.270307,-12.680105,0.613115,45.717476
1161,2320.540036,79.077208,-2.924341,-0.008626,-2.172310,-1.254844,-13.213929,0.650335,45.742695
1162,2322.538779,79.018039,-2.941551,-0.009192,-2.506520,-1.238396,-13.704763,0.687633,45.767988
1163,2324.537521,78.950017,-2.962295,-0.011477,-2.854312,-1.220945,-14.234167,0.728189,45.793365
1164,2326.536264,78.873119,-2.986402,-0.012115,-3.215003,-1.202493,-14.733341,0.766627,45.818705
1165,2328.535007,78.786972,-3.009996,-0.011684,-3.588134,-1.183078,-15.161562,0.801718,45.844031
1166,2330.533749,78.690988,-3.033673,-0.012136,-3.973068,-1.162723,-15.546556,0.837512,45.869419
1167,2332.532492,78.584813,-3.059134,-0.013463,-4.368818,-1.141404,-15.938314,0.875727,45.894875
1168,2334.531235,78.468423,-3.086956,-0.013921,-4.774588,-1.119109,-16.323583,0.913351,45.920334
1169,2336.529977,78.341697,-3.113672,-0.012793,-5.189790,-1.095877,-16.616526,0.944377,45.945770
1170,2338.528720,78.203824,-3.138778,-0.012796,-5.613900,-1.071773,-16.894056,0.975941,45.971293
1171,2340.527463,78.054655,-3.165076,-0.013191,-6.046157,-1.046803,-17.161104,1.009315,45.996879
1172,2342.526205,77.894176,-3.191063,-0.012947,-6.485677,-1.020953,-17.332323,1.037217,46.022491
1173,2344.524948,77.721512,-3.218004,-0.014419,-6.931762,-0.994258,-17.517425,1.066042,46.048228
1174,2346.523691,77.536849,-3.248839,-0.015927,-7.383698,-0.966754,-17.738020,1.098391,46.074027
1175,2348.522433,77.340750,-3.280055,-0.015008,-7.840651,-0.938459,-17.863726,1.126193,46.099788
1176,2350.521176,77.132386,-3.308506,-0.013794,-8.301814,-0.909385,-17.932196,1.151666,46.125604
1177,2352.519919,76.911313,-3.335351,-0.012990,-8.766342,-0.879552,-17.965093,1.174639,46.151509
1178,2354.518661,76.677290,-3.360692,-0.012682,-9.233485,-0.849008,-17.922285,1.192364,46.177512
1179,2356.517404,76.429537,-3.387328,-0.014244,-9.702466,-0.817807,-17.883383,1.211136,46.203679
1180,2358.516146,76.168385,-3.418137,-0.016329,-10.172433,-0.785978,-17.837322,1.230292,46.229959
1181,2360.514889,75.894105,-3.452490,-0.017972,-10.642521,-0.753555,-17.783391,1.250554,46.256313
1182,2362.513632,75.607043,-3.489166,-0.018259,-11.111846,-0.720552,-17.692939,1.269497,46.282704
1183,2364.512374,75.307140,-3.524537,-0.017235,-11.579528,-0.686995,-17.494128,1.280683,46.309137
1184,2366.511117,74.993038,-3.558697,-0.017286,-12.044723,-0.652939,-17.287136,1.292144,46.335729
1185,2368.509860,74.665102,-3.593749,-0.017511,-12.506537,-0.618421,-17.070486,1.303881,46.362443
1186,2370.508602,74.323770,-3.628210,-0.017059,-12.964061,-0.583474,-16.833083,1.315143,46.389245
1187,2372.507345,73.969339,-3.661029,-0.015452,-13.416379,-0.548135,-16.548048,1.323493,46.416116
1188,2374.506088,73.601571,-3.689237,-0.013087,-13.862572,-0.512449,-16.077380,1.316285,46.443079
1189,2376.504830,73.216922,-3.716122,-0.014955,-14.301720,-0.476495,-15.629339,1.312436,46.470394
1190,2378.503573,72.816518,-3.750893,-0.019115,-14.732797,-0.440297,-15.338615,1.324361,46.497975
1191,2380.502316,72.405413,-3.789828,-0.018866,-15.154764,-0.403863,-14.922501,1.324969,46.525485
1192,2382.501058,71.981324,-3.825416,-0.017467,-15.566753,-0.367283,-14.362446,1.312411,46.553094
1193,2384.499801,71.541056,-3.861483,-0.018834,-15.967794,-0.330636,-13.888062,1.309592,46.581017
1194,2386.498543,71.088348,-3.899679,-0.018562,-16.356801,-0.293955,-13.389682,1.305212,46.609027
1195,2388.497286,70.623757,-3.934170,-0.016290,-16.732794,-0.257303,-12.746976,1.286109,46.637108
1196,2390.496029,70.143416,-3.966196,-0.016352,-17.094799,-0.220779,-12.070183,1.263726,46.665507
1197,2392.494772,69.647066,-4.001405,-0.018946,-17.441738,-0.184455,-11.452357,1.247895,46.694251
1198,2394.493514,69.138397,-4.041480,-0.020417,-17.772596,-0.148403,-10.844313,1.231201,46.723140
1199,2396.492257,68.619001,-4.081500,-0.019536,-18.086740,-0.112737,-10.151368,1.203512,46.752109
1200,2398.490999,68.086106,-4.119833,-0.019190,-18.383400,-0.077566,-9.451137,1.177490,46.781333
1201,2400.489742,67.541685,-4.157390,-0.017807,-18.661194,-0.042956,-8.700078,1.146266,46.810725
1202,2402.488485,66.985076,-4.190697,-0.016261,-18.918913,-0.009001,-7.876544,1.105608,46.840348
1203,2404.487227,66.413460,-4.223969,-0.017144,-19.155416,0.024196,-7.060001,1.068893,46.870374
1204,2406.485970,65.829509,-4.259653,-0.018414,-19.369444,0.056600,-6.214409,1.027596,46.900690
1205,2408.484713,65.233068,-4.298379,-0.020464,-19.559867,0.088088,-5.391471,0.987558,46.931332
1206,2410.483455,64.627361,-4.340772,-0.021113,-19.726118,0.118540,-4.576755,0.951413,46.962168
1207,2412.482198,64.013768,-4.381409,-0.019768,-19.867970,0.148029,-3.728591,0.907246,46.993162
1208,2414.480941,63.389147,-4.420139,-0.019165,-19.984848,0.176467,-2.878786,0.862752,47.024508
1209,2416.479684,62.755819,-4.457509,-0.017982,-20.075871,0.203746,-2.022762,0.818670,47.056127
1210,2418.478426,62.114125,-4.491558,-0.016397,-20.140422,0.229872,-1.202234,0.768263,47.088039
1211,2420.477169,61.460155,-4.524790,-0.017444,-20.179421,0.254794,-0.500193,0.718764,47.120478
1212,2422.475912,60.795811,-4.562665,-0.020058,-20.195882,0.278447,0.347721,0.674110,47.153386
1213,2424.474655,60.127555,-4.603703,-0.020339,-20.184373,0.300759,1.413353,0.617860,47.186485
1214,2426.473397,59.455576,-4.642701,-0.018821,-20.137264,0.321353,2.520573,0.553336,47.219816
1215,2428.472140,58.778731,-4.678448,-0.016947,-20.052365,0.339990,3.488476,0.490671,47.253498
1216,2430.470883,58.096513,-4.710643,-0.015690,-19.933327,0.356733,3.984320,0.449740,47.287621
1217,2432.469625,57.405322,-4.743436,-0.017686,-19.794688,0.372383,4.398361,0.417899,47.322417
1218,2434.468368,56.706622,-4.783671,-0.022221,-19.638824,0.387192,3.868914,0.473620,47.357854
1219,2436.467111,56.007746,-4.831702,-0.024740,-19.500657,0.404106,3.344336,0.557001,47.393566
1220,2438.465853,55.313675,-4.879099,-0.021977,-19.381259,0.423991,4.363604,0.486758,47.429268
1221,2440.464596,54.618249,-4.917997,-0.017842,-19.224050,0.441528,5.512608,0.389195,47.465295
1222,2442.463339,53.914598,-4.952264,-0.017084,-19.021204,0.455849,5.415542,0.467045,47.502092
1223,2444.462081,53.206160,-4.987523,-0.018057,-18.818423,0.473337,2.758867,0.955032,47.539536
1224,2446.460824,52.492942,-5.025124,-0.019597,-18.713570,0.509634,4.103514,0.844760,47.577542
1225,2448.459567,51.777731,-5.065044,-0.019572,-18.556075,0.542056,5.473648,0.721901,47.615922
1226,2450.458309,51.061999,-5.102490,-0.018291,-18.343734,0.570061,6.581827,0.608844,47.654716
1227,2452.457052,50.342131,-5.139351,-0.018774,-18.083598,0.594125,7.672525,0.486644,47.694239
1228,2454.455795,49.625845,-5.176648,-0.017837,-17.777094,0.613566,7.588625,0.469917,47.734188
1229,2456.454538,48.913575,-5.209770,-0.015822,-17.470397,0.632557,5.052882,0.641551,47.774603
1230,2458.453280,48.198189,-5.240916,-0.015501,-17.262249,0.658985,1.601693,0.847016,47.815797
1231,2460.452023,47.477952,-5.271697,-0.015071,-17.195291,0.694394,1.477684,0.786950,47.857601
1232,2462.450766,46.747615,-5.301844,-0.015508,-17.132414,0.727880,1.102546,0.855740,47.900152
1233,2464.449509,46.004992,-5.335012,-0.017445,-17.084556,0.765025,-0.098073,1.296868,47.943559
1234,2466.448252,45.258245,-5.369350,-0.015795,-17.088843,0.821702,1.381677,1.210912,47.987262
1235,2468.446995,44.506061,-5.395897,-0.011271,-17.027918,0.875097,3.178285,1.048056,48.031357
1236,2470.445738,43.735474,-5.417375,-0.011503,-16.883474,0.922728,5.141005,0.891636,48.076804
1237,2472.444480,42.954493,-5.443882,-0.014242,-16.643967,0.964267,6.516066,1.042632,48.123391
1238,2474.443223,42.180793,-5.471772,-0.012809,-16.338258,1.013183,2.553323,3.217032,48.170308
1239,2476.441966,41.406282,-5.493829,-0.009692,-16.216767,1.166255,3.677102,3.121151,48.217889
1240,2478.440708,40.620807,-5.511325,-0.007981,-16.037674,1.318270,6.289782,2.490606,48.266594
1241,2480.439451,39.831035,-5.525924,-0.006558,-15.724885,1.442128,8.732886,1.853424,48.316324
1242,2482.438193,39.045982,-5.536993,-0.004311,-15.282685,1.535978,-1.903885,4.109583,48.366960
1243,2484.436936,38.252900,-5.543242,-0.002204,-15.381168,1.748556,-1.638341,4.069651,48.418688
1244,2486.435679,37.436325,-5.546056,-0.000467,-15.467902,1.964004,1.049463,3.274861,48.471628
1245,2488.434421,36.602614,-5.544306,0.002486,-15.411232,2.140841,3.375776,2.654545,48.525626
1246,2490.433164,35.753983,-5.536469,0.004878,-15.224208,2.287908,4.954866,2.554539,48.581028
1247,2492.431907,34.896313,-5.524970,0.006905,-14.942464,2.433164,7.054630,2.114674,48.637890
1248,2494.430650,34.039913,-5.507813,0.010383,-14.532517,2.556049,8.145347,2.170536,48.696000
1249,2496.429392,33.191339,-5.482344,0.015554,-14.048850,2.684934,2.281779,6.403553,48.755380
1250,2498.428135,32.342419,-5.444602,0.022604,-13.910288,3.073795,3.973036,5.897833,48.816106
1251,2500.426877,31.478475,-5.392601,0.028948,-13.661301,3.443407,5.813322,5.411415,48.878775
1252,2502.425620,30.607532,-5.328663,0.035223,-13.285518,3.793209,7.510869,4.964193,48.943416
1253,2504.424363,29.744647,-5.249646,0.044517,-12.788392,4.121777,6.925188,6.162413,49.009604
1254,2506.423106,28.889978,-5.149787,0.055599,-12.316878,4.541357,4.689010,8.695528,49.077691
1255,2508.421848,28.031692,-5.027301,0.066126,-11.985677,5.155551,5.933228,8.171261,49.148324
1256,2510.420591,27.170531,-4.882920,0.077450,-11.551516,5.753479,9.232824,5.707027,49.221499
1257,2512.419334,26.325980,-4.712810,0.092185,-10.855522,6.183690,9.584783,5.800829,49.296881
1258,2514.418076,25.513008,-4.509529,0.111274,-10.112271,6.633514,8.134334,7.472221,49.374426
1259,2516.416819,24.731671,-4.263808,0.135313,-9.462913,7.230017,7.861121,7.755068,49.454255
1260,2518.415561,23.974851,-3.965062,0.162032,-8.811799,7.872346,7.116710,8.243465,49.537082
1261,2520.414304,23.240800,-3.608507,0.190272,-8.197546,8.583851,7.620589,7.195863,49.623394
1262,2522.413047,22.537824,-3.189052,0.223565,-7.515689,9.227706,7.898994,6.014632,49.712870
1263,2524.411789,21.874306,-2.693561,0.262944,-6.782575,9.785930,8.154284,4.986396,49.805681
1264,2526.410532,21.256089,-2.108078,0.306394,-5.993420,10.268503,8.009917,4.378116,49.902458
1265,2528.409275,20.691558,-1.422014,0.354284,-5.184343,10.710734,7.158108,4.822599,50.003468
1266,2530.408017,20.184396,-0.620402,0.408943,-4.429081,11.219573,6.684264,4.232602,50.108979
1267,2532.406760,19.735073,0.318149,0.469289,-3.689169,11.688099,6.315488,3.354528,50.219674
1268,2534.405503,19.349240,1.406146,0.530802,-2.955761,12.077655,5.628466,3.050683,50.335802
1269,2536.404245,19.039242,2.600619,0.572571,-2.290610,12.438174,5.601592,2.555133,50.453979
1270,2538.402961,18.826650,3.690527,0.551667,-1.692647,12.710931,3.754087,7.454394,50.560727
1271,2540.401724,18.696301,4.473093,0.462911,-1.373453,13.344747,3.299402,9.064164,50.645753
1272,2542.401167,18.607227,4.996638,0.349520,-1.139561,13.987298,4.088533,5.780591,50.716642
1273,2544.400802,18.542895,5.337398,0.231109,-0.878955,14.355757,3.558264,6.872430,50.780383
1274,2546.399548,18.497783,5.518756,0.104532,-0.671951,14.755564,3.838778,3.534452,50.838559
1275,2548.397949,18.466433,5.558972,-0.026735,-0.459160,14.951485,4.167594,-3.179236,50.893991
1276,2550.396378,18.447615,5.464457,-0.163877,-0.232331,14.778449,3.610382,-2.757692,50.948418
1277,2552.394873,18.440270,5.224146,-0.305564,-0.030622,14.624379,3.347876,-2.762645,51.004287
1278,2554.393637,18.444945,4.799872,-0.439442,0.179544,14.450951,2.536554,-6.363186,51.067063
1279,2556.392423,18.465430,4.137255,-0.558016,0.368983,13.975726,2.184241,-5.857269,51.141746
1280,2558.391152,18.509881,3.145363,-0.642036,0.574745,13.423955,2.626384,-2.993788,51.235949
1281,2560.389887,18.596432,1.802685,-0.657701,0.886006,13.069151,3.514830,-1.182519,51.354462
1282,2562.388630,18.741190,0.361009,-0.607893,1.342613,12.915532,4.052186,-0.998769,51.484371
1283,2564.387373,18.942728,-0.920375,-0.529898,1.853631,12.789578,3.114499,-3.213106,51.610480
1284,2566.386116,19.185214,-1.987773,-0.451615,2.224048,12.407433,3.051456,-3.274166,51.729413
1285,2568.384859,19.456300,-2.869608,-0.380033,2.569202,12.037087,3.660063,-1.806033,51.842525
1286,2570.383602,19.756177,-3.591019,-0.313627,2.965795,11.841391,2.882534,-2.341072,51.950882
1287,2572.382344,20.081523,-4.170278,-0.251650,3.266738,11.596978,2.572400,-1.650221,52.055284
1288,2574.381087,20.423935,-4.619934,-0.192622,3.526077,11.430609,1.943269,-1.294752,52.156100
1289,2576.379830,20.778940,-4.950419,-0.137092,3.716579,11.303683,0.632824,-1.829513,52.254132
1290,2578.378572,21.139990,-5.175339,-0.087092,3.777555,11.127400,0.833950,0.090977,52.350487
1291,2580.377315,21.501271,-5.303810,-0.040516,3.856488,11.136011,1.466590,2.724758,52.445137
1292,2582.376058,21.864985,-5.338909,0.005700,3.992410,11.388539,-0.008291,2.187861,52.537816
1293,2584.374800,22.226271,-5.280231,0.053733,3.991660,11.586544,-1.330482,1.512649,52.628318
1294,2586.373543,22.575700,-5.124435,0.102743,3.873439,11.720951,-2.192181,1.072721,52.717174
1295,2588.372286,22.908912,-4.871041,0.150060,3.680029,11.815595,-3.356465,-0.210981,52.805401
1296,2590.371029,23.219318,-4.522274,0.195526,3.385096,11.797056,-2.544786,1.230900,52.893271
1297,2592.369771,23.506763,-4.079507,0.239007,3.161630,11.905145,-1.336551,2.985102,52.981084
1298,2594.368514,23.778923,-3.545358,0.282407,3.044404,12.166963,-1.601931,2.066893,53.068793
1299,2596.367257,24.039574,-2.916408,0.327377,2.904015,12.348100,-2.106027,0.452493,53.156430
1300,2598.365999,24.287402,-2.186579,0.371469,2.718352,12.387991,-3.260019,-2.583463,53.244588
1301,2600.364742,24.516872,-1.357177,0.408370,2.427609,12.157587,-2.964147,-3.473139,53.333772
1302,2602.363484,24.722888,-0.454566,0.429508,2.161472,11.845749,-2.917760,-4.383475,53.423557
1303,2604.362235,24.903103,0.468702,0.434166,1.902712,11.457003,-0.776215,0.289795,53.512242
1304,2606.360982,25.063956,1.366712,0.425334,1.835919,11.481939,2.568473,8.396724,53.598291
1305,2608.359646,25.222965,2.196497,0.400912,2.046320,12.169770,2.411239,6.867550,53.680207
1306,2610.358301,25.386109,2.915002,0.358130,2.230287,12.693736,1.293079,3.115539,53.756503
1307,2612.357048,25.545016,3.489304,0.295230,2.320590,12.911311,2.054691,2.803537,53.826339
1308,2614.355816,25.697730,3.906208,0.216357,2.452081,13.090725,0.582241,-1.834050,53.890334
1309,2616.354564,25.845680,4.172512,0.128608,2.486964,12.980846,0.098430,-4.671612,53.950245
1310,2618.353308,25.986181,4.290365,0.029002,2.492518,12.717218,4.547267,1.265452,54.006676
1311,2620.352051,26.128698,4.254479,-0.079822,2.740214,12.786149,2.254013,-4.156553,54.061148
1312,2622.350793,26.289676,4.059207,-0.173760,2.869575,12.547597,0.037069,-8.463174,54.118540
1313,2624.349536,26.475066,3.711416,-0.228363,2.871969,12.001058,6.251016,0.718603,54.183118
1314,2626.348279,26.696953,3.264758,-0.237493,3.319978,12.052560,4.971414,-1.852189,54.254788
1315,2628.347021,26.959565,2.809182,-0.217639,3.692338,11.913831,3.351423,-5.008572,54.329688
1316,2630.345764,27.244706,2.398067,-0.191771,3.942667,11.539725,8.445607,1.784809,54.404381
1317,2632.344507,27.558588,2.038890,-0.164756,4.565793,11.671410,7.097207,-0.617782,54.478162
1318,2634.343249,27.910091,1.737283,-0.134623,5.082897,11.626399,4.635916,-4.400083,54.551022
1319,2636.341992,28.286249,1.496901,-0.105246,5.415119,11.311077,2.259932,-7.800204,54.622685
1320,2638.340735,28.673267,1.312920,-0.078927,5.574296,10.761672,4.058074,-5.350708,54.693120
1321,2640.339477,29.069595,1.179646,-0.054437,5.855719,10.390607,5.579723,-3.260500,54.762469
1322,2642.338220,29.482722,1.094582,-0.030797,6.236963,10.167828,4.585461,-4.590900,54.830795
1323,2644.336963,29.912882,1.055563,-0.008562,6.545584,9.858840,3.001833,-6.775949,54.898100
1324,2646.335706,30.353497,1.059147,0.011859,6.744626,9.409550,1.136917,-8.950815,54.964406
1325,2648.334448,30.796799,1.101932,0.030734,6.818942,8.824466,-0.720538,-10.980603,55.029773
1326,2650.333191,31.235028,1.181062,0.048149,6.772477,8.116370,-2.239522,-12.839116,55.094259
1327,2652.331934,31.661618,1.293412,0.063828,6.629912,7.299046,-2.132151,-14.505046,55.157918
1328,2654.330676,32.074316,1.435262,0.077504,6.495834,6.386916,0.052489,-15.965486,55.220801
1329,2656.329419,32.478129,1.602439,0.088992,6.499097,5.394670,-0.738386,-17.224514,55.282951
1330,2658.328162,32.876126,1.790673,0.098459,6.453720,4.336166,-1.657131,-18.289775,55.344404
1331,2660.326904,33.265458,1.996351,0.106191,6.352965,3.224123,-2.757845,-19.165819,55.405206
1332,2662.325647,33.642823,2.216111,0.112255,6.186981,2.070610,-3.799067,-19.850147,55.465391
1333,2664.324390,34.004952,2.446869,0.116886,5.960472,0.887100,-4.694689,-20.332837,55.525014
1334,2666.323132,34.349264,2.686481,0.120659,5.682812,-0.315456,-5.497540,-20.635587,55.584157
1335,2668.321875,34.673665,2.934001,0.124022,5.359807,-1.527887,-6.179352,-20.770473,55.642912
1336,2670.320618,34.975927,3.187976,0.126233,4.999197,-2.739995,-6.734525,-20.752502,55.701269
1337,2672.319361,35.254144,3.444507,0.126358,4.609193,-3.941797,-7.160895,-20.593434,55.759180
1338,2674.318103,35.506856,3.698111,0.123449,4.198257,-5.123575,-7.487208,-20.374978,55.816566
1339,2676.316846,35.732327,3.938847,0.114827,3.774793,-6.275949,-7.689168,-20.028667,55.873125
1340,2678.315589,35.930409,4.153376,0.100020,3.347073,-7.390069,-7.659462,-19.333761,55.928751
1341,2680.314331,36.103505,4.335294,0.083447,2.924252,-8.457341,-7.456847,-18.323221,55.983953
1342,2682.313074,36.253570,4.486297,0.068127,2.512614,-9.468830,-7.175415,-17.170927,56.039156
1343,2684.311817,36.381153,4.607512,0.052879,2.117146,-10.415194,-6.800325,-15.880682,56.094270
1344,2686.310559,36.487152,4.697090,0.036502,1.743747,-11.287186,-6.311631,-14.401810,56.149179
1345,2688.309302,36.573147,4.752781,0.019038,1.398251,-12.075534,-5.708494,-12.676210,56.203919
1346,2690.308045,36.641004,4.772602,0.000646,1.086455,-12.767905,-5.011979,-10.513018,56.258538
1347,2692.306787,36.692802,4.754803,-0.018585,0.813122,-13.341242,-4.249751,-7.873690,56.313074
1348,2694.305530,36.730794,4.697753,-0.038589,0.581595,-13.770201,-3.455628,-4.736610,56.367554
1349,2696.304273,36.757348,4.600066,-0.059110,0.393361,-14.028212,-2.594177,-1.694773,56.422026
1350,2698.303015,36.774938,4.460970,-0.079775,0.251926,-14.120611,-1.433880,-2.495008,56.476546
1351,2700.301758,36.786555,4.280185,-0.100571,0.173642,-14.256828,-0.658978,1.602578,56.531142
1352,2702.300501,36.795065,4.057226,-0.121549,0.137608,-14.169197,-0.113744,1.016255,56.585824
1353,2704.299243,36.802435,3.791698,-0.142577,0.131375,-14.113509,-0.025482,-8.940084,56.640621
1354,2706.297986,36.809616,3.483001,-0.164007,0.129974,-14.604771,0.143705,-4.457075,56.695571
1355,2708.296729,36.817001,3.129601,-0.186028,0.137898,-14.850537,0.254024,2.858648,56.750712
1356,2710.295472,36.825025,2.730389,-0.208141,0.151962,-14.692272,0.311190,7.472820,56.806075
1357,2712.294214,36.833956,2.285323,-0.229870,0.169267,-14.276709,0.258337,-5.978286,56.861685
1358,2714.292957,36.843818,1.794621,-0.251642,0.183701,-14.610752,0.265317,-8.584958,56.917561
1359,2716.291700,36.854556,1.256763,-0.274203,0.198606,-15.093015,-0.073652,-0.355686,56.973737
1360,2718.290442,36.865663,0.669513,-0.297331,0.194443,-15.113118,0.028115,-4.044963,57.030256
1361,2720.289185,36.876774,0.031017,-0.321343,0.196043,-15.343300,0.449255,-3.422713,57.087162
1362,2722.287928,36.888765,-0.663409,-0.347611,0.221827,-15.539738,-0.747542,7.529132,57.144554
1363,2724.286670,36.900379,-1.420591,-0.375322,0.178448,-15.102833,0.309086,-9.103938,57.202583
1364,2726.285413,36.911340,-2.236808,-0.399268,0.196520,-15.635126,7.471482,-30.403946,57.261051
1365,2728.284156,36.934984,-3.073801,-0.407472,0.626031,-17.382951,5.461164,-17.629458,57.318538
1366,2730.282898,36.976255,-3.840897,-0.382639,0.917984,-18.325418,2.842753,-3.786120,57.371998
